opera_id,dcTitle_opera,dcTitle_persona,column,data
72928,Sister act. Il musical,"Steinkellner, Cheri",relazione,librettista
72928,Sister act. Il musical,"Steinkellner, Bill",relazione,librettista
72928,Sister act. Il musical,"Carter Beane, Douglas",relazione,librettista
72929,La febbre del sabato sera,"Cohn, Nick",relazione,compositore
72929,La febbre del sabato sera,"Stigwood, Robert",relazione,librettista
72929,La febbre del sabato sera,"Oaks, Bill",relazione,librettista
72929,La febbre del sabato sera,"Abbinati, David",relazione,librettista
72929,La febbre del sabato sera,"Cercone, Sean",relazione,librettista
72930,Brimborium! ossia L'armadio dei ricordi,"Montalbetti, Mauro",relazione,compositore
72930,Brimborium! ossia L'armadio dei ricordi,"Peri, Francesco",relazione,librettista
72931,"Tubi, fischio,voci","Ramadori, Leonardo",relazione,compositore
72933,"Geographical Fugue, coro","Bloch, Ernest",relazione,compositore
72934,Clapping Music,"Reich, Steve",relazione,compositore
72935,Body Chacha,"Maestrucci, Gianni",relazione,compositore
72936,Il corpo sonoro n. 12,"Ramadori, Leonardo",relazione,compositore
72937,Carporel,"Globokar, Vinko",relazione,compositore
72938,Briciole di Barbiere,"Rossini, Gioachino",relazione,autore delle musiche
72938,Briciole di Barbiere,"Falasconi, Federica",relazione,autore
72939,Il Barbiere di vaniglia!,"Rossini, Gioachino",relazione,autore delle musiche
72939,Il Barbiere di vaniglia!,"Falasconi, Federica",relazione,autore
72940,L'arte e la maniera di affrontare il proprio capo per chiedergli un aumento,"Montalti, Vittorio",relazione,compositore
72940,L'arte e la maniera di affrontare il proprio capo per chiedergli un aumento,"Compagno, Giuliano",relazione,librettista
72940,L'arte e la maniera di affrontare il proprio capo per chiedergli un aumento,"Perec, Georges",relazione,testo di
72941,"Polaris, percuss","Pagliei, Lorenzo",relazione,compositore
72942,"Déserts, fiati,percuss,pf,nastro mag","Varèse, Edgard",relazione,compositore
72943,"REKA v.2 - ""Reka Re""","Avital, Yuval",relazione,compositore
72944,Saba,"Farhang, Alireza",relazione,compositore
72945,As Far As Possible,"Keyhani, Karen",relazione,compositore
72946,Kamanche Concerto,"Khayami, Mehdi",relazione,compositore
72948,10 Etudes. First Book,"Glass, Philip",relazione,compositore
72949,"Excercises d'improvisation, pf,nastro magn","Ferrari, Luc",relazione,compositore
72950,"Trois petites pièces montées, pf4 mani","Satie, Erik",relazione,compositore
72951,Aperçus désagréables,"Satie, Erik",relazione,compositore
72952,"L'embarquement pour Cythère, 2pf","Poulenc, Francis",relazione,compositore
72953,"Winnsboro Cotton Mill Blues, 2pf","Rzewski, Frederick",relazione,compositore
72954,"Fantasia per 3 pianoforti, 3pf","Montalbetti, Mauro",relazione,compositore
72955,Passage through the world,"Namjoo, Mohsen",relazione,compositore
72956,"In a Landscape, pf, trascrizione per ens","Cage, John",relazione,compositore
72958,"Density 2.0, fl,ens","Rivolta, Renato",relazione,compositore
72959,Musica Leggera Marziana #6,"Leddi, Tommaso",relazione,compositore
72960,Musica Leggera Marziana #31,"Leddi, Tommaso",relazione,compositore
72961,Studio #2,"Nancarrow, Conlon",relazione,compositore
72962,"Discarica, ens","Zago, Francesco",relazione,compositore
72963,"De(Ionisation), ens","Zago, Francesco",relazione,compositore
72964,"Cives Nitai, ens","Rivolta, Renato",relazione,compositore
72966,"Voyelles, sp,orch da camera","Rimbaud, Arthur",relazione,librettista
72966,"Voyelles, sp,orch da camera","Festa, Fabrizio",relazione,compositore
72967,"La sera fiesolana, sp,orch da camera","D'Annunzio, Gabriele",relazione,librettista
72967,"La sera fiesolana, sp,orch da camera","Festa, Fabrizio",relazione,compositore
72968,Alla bandiera rossa,"Pasolini, Pier Paolo",relazione,librettista
72968,Alla bandiera rossa,"Festa, Fabrizio",relazione,compositore
72969,"La vita, sp,pf","Festa, Fabrizio",relazione,compositore
72969,"La vita, sp,pf","Penna, Sandro",relazione,librettista
72970,"Sinfonia, orch n. 32, Sol, K 318","Mozart, Wolfgang Amadeus",relazione,compositore
72971,"Visions fugitives, pf, op. 22","Prokof'ev, Sergej",relazione,compositore
72972,"Quintetto, 2vl,vla,vlc,chit, n. 6, op. 30, Do, G 324 ""La musica notturna delle strade di Madrid""","Boccherini, Luigi",relazione,compositore
72973,"Fra Holbergs tid (Aus Holbergs Zeit) / Dai tempi di Holberg, orch archi, op. 40","Grieg, Edvard",relazione,compositore
72974,"Delirio amoroso, sp,orch,bc, op. HWV 99","Händel, Georg Friedrich",relazione,compositore
72975,"Blossomig, 2vl,vla,vlc","Hosokawa, Toshio",relazione,compositore
72976,"Di tumulti e d'ombre, 2vl,vla,vlc","Colasanti, Silvia",relazione,compositore
72977,"Das Märchen von der schönen Melusine, orch, op. 32","Mendelssohn-Bartholdy, Felix",relazione,compositore
72978,"Papillons, pf, op. 2","Schumann, Robert",relazione,compositore
72979,"Danze popolari rumene, orch archi, Sz 68","Bartók, Béla",relazione,compositore
72980,"Sinfonia, Re, Hob.I 96, Il miracolo","Haydn, Franz Joseph",relazione,compositore
72981,"Sur le même accord, vl,orch, riduzione per vlc","Dutilleux, Henry",relazione,compositore
72982,Mamma mia!,"Andersson, Benny",relazione,compositore
72982,Mamma mia!,"Anderson, Stig ""Stikkan"" Erik Leopold",relazione,compositore
72982,Mamma mia!,"Ulvaeus, Björn",relazione,compositore
72983,La regina di ghiaccio,"Colombi, Maurizio",relazione,librettista
72983,La regina di ghiaccio,"Magnabosco, Davide",relazione,compositore
72983,La regina di ghiaccio,"Procacci, Alex",relazione,compositore
72983,La regina di ghiaccio,"Barillari, Paolo",relazione,compositore
72983,La regina di ghiaccio,"Nannini, Giulio",relazione,librettista
72984,Jersey Boys. Il Musical,"Brickman, Marshall",relazione,librettista
72984,Jersey Boys. Il Musical,"Elice, Rick",relazione,librettista
72984,Jersey Boys. Il Musical,"Gaudio, Bob",relazione,compositore
72984,Jersey Boys. Il Musical,"Crewe, Bob",relazione,librettista
72985,"Sonata, pf, Re, K 311","Mozart, Wolfgang Amadeus",relazione,compositore
72986,Gigì - Innamorarsi a Parigi,"Lerner, Alan Jay",relazione,librettista
72986,Gigì - Innamorarsi a Parigi,"Loewe, Frederick",relazione,compositore
72987,Musica ribelle,"Finardi, Eugenio",relazione,compositore
72987,Musica ribelle,"Niccolini, Francesco",relazione,librettista
72987,Musica ribelle,"Contorno, Pietro",relazione,testi secondari di
72988,Il mondo delle percussioni,"Sollima, Giovanni",relazione,autore delle musiche
72988,Il mondo delle percussioni,"Ramadori, Leonardo",relazione,autore delle musiche
72988,Il mondo delle percussioni,"Peck, Russel",relazione,autore delle musiche
72988,Il mondo delle percussioni,"Gomez, Alice",relazione,autore delle musiche
72989,Carmen. Rose rosse per te,"Bizet, Georges",relazione,autore delle musiche
72989,Carmen. Rose rosse per te,"Falasconi, Federica",relazione,autore
72990,"Quartetto, archi n. 3, op. 19","Zemlinsky, Alexander von",relazione,compositore
72991,"Divertimento, ob,cl,fag n. 1, K 439b","Mozart, Wolfgang Amadeus",relazione,compositore
72992,"Variazioni sul tema ""Là ci darem la mano"" di Mozart, pf,ob,cl,fg,cor, Wo0 28","Beethoven, Ludwig van",relazione,compositore
72993,"Giardino religioso, orch","Maderna, Bruno",relazione,compositore
72994,The Little Sweep / Il piccolo spazzacamino,"Crozier, Eric",relazione,librettista
72994,The Little Sweep / Il piccolo spazzacamino,"Britten, Benjamin",relazione,compositore
72995,"Haye: le parole, la notte","Montalbetti, Mauro",relazione,compositore
72995,"Haye: le parole, la notte","Leogrande, Alessandro",relazione,librettista
72996,La Steinquerque,"Couperin, Francois",relazione,compositore
72997,Le Parnasse ou l'Apothéose de Corelli,"Couperin, Francois",relazione,compositore
72998,Les Nations,"Couperin, Francois",relazione,compositore
72999,"Concert instrumentale sous le titre d'Apothéose composé à la mémoire immortelle de l'incomparable Mr de Lully, Apothéose de Lully","Couperin, Francois",relazione,compositore
73000,"Quartetto, archi n. 2, op. 56","Szymanowski, Karol",relazione,compositore
73001,"Wooden, percuss","Borzelli, Silvia",relazione,compositore
73002,"One Man Band, percuss","Svensson, Johan",relazione,compositore
73003,"Mari, percuss","Donatoni, Franco",relazione,compositore
73004,a (grammatica del delirio),"Nova, Riccardo",relazione,compositore
73005,"Sonata, pf n. 7, op. 64","Skrjabin, Aleksandr",relazione,compositore
73006,"Cinque Pezzi per orchestra, orch, op. 16, riduzione per orch da camera","Schönberg, Arnold",relazione,compositore
73007,"...Im Himmelreich, 9strum","Clementi, Aldo",relazione,compositore
73008,"Konzert, 9strum, op. 24","Webern, Anton",relazione,compositore
73009,"For Grilly, 7strum","Donatoni, Franco",relazione,compositore
73010,"En blanc et noir, 2pf","Debussy, Claude",relazione,compositore
73011,"Prometeo ""Il poema del fuoco"", riduzione per 2pf","Skrjabin, Aleksandr",relazione,compositore
73012,Rituals of a Sufi Order: Estratti,"Hartmann, Thomas",relazione,compositore
73012,Rituals of a Sufi Order: Estratti,"Gurdjeff, Georges",relazione,librettista
73013,33 Variazioni sulle Variazioni su un valzer di Anton Diabelli,"Beethoven, Ludwig van",relazione,autore delle musiche
73013,33 Variazioni sulle Variazioni su un valzer di Anton Diabelli,AA. VV.,relazione,compositore
73014,Symphony Device,"Giomi, Francesco",relazione,compositore
73014,Symphony Device,"Canavese, Francesco",relazione,compositore
73014,Symphony Device,"Casciaro, Francesco",relazione,compositore
73014,Symphony Device,"Meacci, Damiano",relazione,compositore
73015,Iconic-Sonic Postcards Triptych n.1,"Avital, Yuval",relazione,compositore
73016,Silent,"Marangoni, Gabriele",relazione,compositore
73017,"Partita a pugni, tn,br,coro,orch","Conosciani, Luciano",relazione,librettista
73017,"Partita a pugni, tn,br,coro,orch","Tosatti, Vieri",relazione,compositore
73018,I sette peccati,"Veretti, Antonio",relazione,compositore
73019,Allez-Hop,"Berio, Luciano",relazione,compositore
73020,24 Preludi per violoncello,"Vajnberg, Mojsei",relazione,compositore
73021,Lontano da qui,"Fazi, Riccardo",relazione,librettista
73021,Lontano da qui,"Perocco, Filippo",relazione,compositore
73022,"Until it blazes, chit el","Beglarian, Eve",relazione,compositore
73023,"Two, chit","Pratt, Ryan",relazione,compositore
73024,"Three Electric Creatures, chit el","Agostini, Andrea",relazione,compositore
73025,"Slow Earth, chit","Norton, Nick",relazione,compositore
73026,Notturni,"Roccato, Daniele",relazione,compositore
73027,Rebel Songs,"Guidi, Giovanni",relazione,compositore
73028,"Divertimento, fl, Re","Paisiello, Giovanni",relazione,compositore
73029,"Sonata a quattro, 2vl,vlc,cb n. 1, Sol","Rossini, Gioachino",relazione,compositore
73030,"Trio, vl,cl,pf","Berg, Alban",relazione,compositore
73031,"Sonata, vla,pf n. 1, op. 120, Fa min.","Brahms, Johannes",relazione,compositore
73032,"Sonata a quattro, 2vl,vlc,cb n. 3, Do","Rossini, Gioachino",relazione,compositore
73033,"Sonata a quattro, 2vl,vlc,cb n. 6, Re ""La tempesta""","Rossini, Gioachino",relazione,compositore
73034,"Quartetto, archi n. 1, op. 51, Do min.","Brahms, Johannes",relazione,compositore
73035,"Quartetto, archi n. 2, op. 44, Mi min.","Mendelssohn-Bartholdy, Felix",relazione,compositore
73036,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 1","Corelli, Arcangelo",relazione,compositore
73037,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 2","Corelli, Arcangelo",relazione,compositore
73038,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 5","Corelli, Arcangelo",relazione,compositore
73039,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 4","Corelli, Arcangelo",relazione,compositore
73040,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 7","Corelli, Arcangelo",relazione,compositore
73041,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 8","Corelli, Arcangelo",relazione,compositore
73042,"Concerti grossi con duoi Violini e Violoncello di Concertino obligati, ... op. 6, n. 11","Corelli, Arcangelo",relazione,compositore
73043,"Quartetto, archi n. 3, op. 18, Re","Beethoven, Ludwig van",relazione,compositore
73044,"Quartetto, archi n. 3, op. 59, Do Rasumovsky","Beethoven, Ludwig van",relazione,compositore
73045,"Quartetto, archi n. 5, op. 18, La","Beethoven, Ludwig van",relazione,compositore
73046,"Quartetto, archi n. 2, op. 18, Sol","Beethoven, Ludwig van",relazione,compositore
73047,"Quartetto, archi n. 1, op. 59, Fa Rasumovsky","Beethoven, Ludwig van",relazione,compositore
73048,"Quartetto, archi n. 1, op. 18, Fa","Beethoven, Ludwig van",relazione,compositore
73049,"Quartetto, archi n. 6, op. 18, Sib","Beethoven, Ludwig van",relazione,compositore
73050,"Quartetto, archi n. 4, op. 18, Do min.","Beethoven, Ludwig van",relazione,compositore
73051,"Quartetto, archi n. 2, op. 59, Mi min. Rasumovsky","Beethoven, Ludwig van",relazione,compositore
73052,"Divertimento, archi n. 2, op. 20, Do, Hob.III 32","Haydn, Franz Joseph",relazione,compositore
73053,"Quartetto, archi n. 3, op. 76, Do, Hob.III 77, Kaiserquartette","Haydn, Franz Joseph",relazione,compositore
73054,"Quartetto, archi n. 2, op. 51, La min.","Brahms, Johannes",relazione,compositore
73055,"Quartetto, archi n. 3, op. 41, La","Schumann, Robert",relazione,compositore
73056,"Quartetto, archi n. 2, op. 41, Fa","Schumann, Robert",relazione,compositore
73057,"Quartetto, archi n. 1, op. 41, La min.","Schumann, Robert",relazione,compositore
73058,"Quartetto, archi n. 4","Malipiero, Gianfrancesco",relazione,compositore
73059,"Cantari alla madrigalesca, archi n. 3","Malipiero, Gianfrancesco",relazione,compositore
73060,"Quartetto, archi n. 2, op. 76, Re min., Hob.III 76, Quintenquartette","Haydn, Franz Joseph",relazione,compositore
73061,"Quartetto, archi n. 1, op. 76, Sol, Hob.III 75","Haydn, Franz Joseph",relazione,compositore
73062,"Trio, pf,vl,vlc n. 1, op. 70, Re, Degli spettri","Beethoven, Ludwig van",relazione,compositore
73063,"L'Arca di Noè, archi n. 6","Malipiero, Gianfrancesco",relazione,compositore
73064,"Sonata, cl (o vla),pf n. 2, op. 120, Mib","Brahms, Johannes",relazione,compositore
73065,"Construction I, 6percuss","Cage, John",relazione,compositore
73066,"Suite, vlc n. 6, Re, BWV 1012, trascrizione per chit","Bach, Johann Sebastian",relazione,compositore
73067,"Suite [inglese], cemb n. 2, La min., BWV 807","Bach, Johann Sebastian",relazione,compositore
73068,"Sonata, vl,pf n. 2, Quasi una sonata","Schnittke, Alfred",relazione,compositore
73069,"Studio, chit n. 10","Villa-Lobos, Heitor",relazione,compositore
73070,"Studio, chit n. 8","Villa-Lobos, Heitor",relazione,compositore
73071,"Studio, chit n. 1","Villa-Lobos, Heitor",relazione,compositore
73072,"Studio, chit n. 9","Villa-Lobos, Heitor",relazione,compositore
73073,"Studio, chit n. 2","Villa-Lobos, Heitor",relazione,compositore
73074,"Gymnopédie, pf n. 1, trascrizione per orch","Satie, Erik",relazione,compositore
73075,"Sonata, vlc,pf n. 1, op. 102, Do","Beethoven, Ludwig van",relazione,compositore
73076,"Sonata, vlc,pf n. 2, op. 102, Re","Beethoven, Ludwig van",relazione,compositore
73077,"Sonata, vlc,pf n. 1, op. 5, Fa","Beethoven, Ludwig van",relazione,compositore
73078,"Quartetto, archi n. 1, op. 77, Sol, Hob.III 81","Haydn, Franz Joseph",relazione,compositore
73079,"Quartetto, archi n. 2, op. 77, Fa, Hob.III 82","Haydn, Franz Joseph",relazione,compositore
73080,"Concerto, vl,archi,bc n. 9, op. 3, Re, RV 230","Vivaldi, Antonio",relazione,compositore
73081,"Concerto, 4vl,archi,bc n. 1, op. 3, Re, RV 549","Vivaldi, Antonio",relazione,compositore
73082,"Concerto, vl,archi,bc n. 3, op. 3, Sol, RV 310","Vivaldi, Antonio",relazione,compositore
73083,"Concerto, vl,vlc,archi,bc n. 2, op. 3, Sol min., RV 578","Vivaldi, Antonio",relazione,compositore
73084,"Concerto, 2vl,vlc,archi,bc n. 11, op. 3, Re min., RV 565","Vivaldi, Antonio",relazione,compositore
73085,"Concerto, 2vl,vlc,archi,bc n. 8, op. 3, La min., RV 522","Vivaldi, Antonio",relazione,compositore
73086,"Three Dances: I, 2pfprep","Cage, John",relazione,compositore
73087,"Three Dances: II, 2pfprep","Cage, John",relazione,compositore
73088,"Three Dances: III, 2pfprep","Cage, John",relazione,compositore
73089,"Quartetto, archi n. 3, op. 74, Sol min., Hob.III 74, Reiterquartett","Haydn, Franz Joseph",relazione,compositore
73090,"Drei Bruchstücke aus Wozzeck, sp,orch","Berg, Alban",relazione,compositore
73091,"Suite da 'Romeo e Giulietta': Giulietta fanciulla n. 2, op. 64ter","Prokof'ev, Sergej",relazione,compositore
73092,"Quartetto, archi n. 5, op. 76, Re, Hob.III 79","Haydn, Franz Joseph",relazione,compositore
73093,"Encore, orch","Berio, Luciano",relazione,compositore
73094,"Sonata, pf n. 3, op. 13, Fa, Hob.XVI 23","Haydn, Franz Joseph",relazione,compositore
73095,"Sonata, pf n. 3, op. 30, Re, Hob.XVI 37","Haydn, Franz Joseph",relazione,compositore
73096,"Sonata, pf n. 5, op. 30, Sol, Hob.XVI 39","Haydn, Franz Joseph",relazione,compositore
