production_id,credit_type,person_id,person_name,person_role,work_title,performance_start_date,performance_end_date,year,date_text,first_location,first_venue,related_work_id,source_id
33628,artistic,24947,Alfons Flores,Scenografo,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,27602,Lluc Castells,Costumista,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,27603,Urs Schönebaum,Luci,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,27604,Susana Gómez,Collaboratore alla regia,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,27605,Sarah Bernardy,Assistente alle scene,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,27606,José Novoa,Assistente ai costumi,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,artistic,5897,Elena Cicorella,Assistente ai costumi,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Calzature,Sartoria",Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,11063,"Tecnoscena S.r.l, Guidonia Montecelio (Roma)",Realizzazione,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,26941,Alcantara S.p.A.,"Realizzazione,Sponsor",Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,26353,"Modit Group, Villastellone (Torino)",Sartoria,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,7159,"Mario Audello, Torino",Parrucche,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,10879,"Intesa Sanpaolo S.p.A., Torino",Sponsor,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33628,technical,25013,Associazione Amici del Regio,Sponsor,Bohème,2016-10-12,2016-10-23,2016,12-10-2016 - 23-10-2016,Torino,Teatro Regio,,object_id_32763
33629,artistic,6804,Nacho Duato,"Coreografo,Regista",Bella addormentata,2016-12-17,2016-12-22,2016,17-12-2016 - 22-12-2016,Torino,Teatro Regio,,object_id_32931
33629,artistic,27756,Angelina Atlagić,"Costumista,Scenografo",Bella addormentata,2016-12-17,2016-12-22,2016,17-12-2016 - 22-12-2016,Torino,Teatro Regio,,object_id_32931
33629,artistic,6579,Brad Fields,Luci,Bella addormentata,2016-12-17,2016-12-22,2016,17-12-2016 - 22-12-2016,Torino,Teatro Regio,,object_id_32931
33629,technical,10891,Iren Energia S.p.A.,Sponsor,Bella addormentata,2016-12-17,2016-12-22,2016,17-12-2016 - 22-12-2016,Torino,Teatro Regio,,object_id_32931
33632,artistic,9898,Roberto Andò,Regista,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,artistic,28129,Riccardino Massa,Ripresa della regia,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,artistic,20325,Luigi Carluccio,"Luci,Scenografo",Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,artistic,5390,Nanà Cecchi,Costumista,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,technical,7781,"Teatro Massimo, Palermo","Realizzazione,Attrezzeria,Sartoria",Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,technical,7159,"Mario Audello, Torino",Parrucche,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,technical,6441,"Teatro Regio, Torino",Realizzazione,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33632,technical,11222,"Italgas, Torino",Sponsor,Flauto magico,2017-05-16,2017-05-28,2017,16-05-2017 - 28-05-2017,Torino,Teatro Regio,,object_id_33283
33633,artistic,4354,Amedeo Amodio,"Coreografo,Regista",Schiaccianoci,2017-12-05,2017-12-10,2017,05-12-2017 - 10-12-2017,Torino,Teatro Regio,,object_id_33323
33633,artistic,4333,Emanuele Luzzati,"Costumista,Scenografo",Schiaccianoci,2017-12-05,2017-12-10,2017,05-12-2017 - 10-12-2017,Torino,Teatro Regio,,object_id_33323
33633,artistic,28720,Stefania Di Cosmo,Assistente alla coreografia,Schiaccianoci,2017-12-05,2017-12-10,2017,05-12-2017 - 10-12-2017,Torino,Teatro Regio,,object_id_33323
33634,artistic,7860,Laura Viglione,Costumista,Salome,2018-02-15,2018-02-25,2018,15-02-2018 - 25-02-2018,Torino,Teatro Regio,42114,object_id_33327
33634,artistic,7169,Andrea Anfossi,Luci,Salome,2018-02-15,2018-02-25,2018,15-02-2018 - 25-02-2018,Torino,Teatro Regio,42114,object_id_33327
33638,artistic,28876,Paul Curran,Regista,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,artistic,28877,Kevin Knight,"Costumista,Scenografo",Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,artistic,28878,Bruno Poet,Luci,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,artistic,7169,Andrea Anfossi,Luci,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,artistic,28879,Oscar Cecchi,Assistente alla regia,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,technical,6424,"Teatro Comunale, Bologna","Realizzazione,Attrezzeria,Sartoria",Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,technical,11188,"C.T.C. Calzature, Milano",Calzature,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,technical,28295,"Audello Teatro, Torino",Parrucche,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33638,technical,10879,"Intesa Sanpaolo S.p.A., Torino",Sponsor,Trovatore,2018-10-10,2018-10-23,2018,10-10-2018 - 23-10-2018,Torino,Teatro Regio,,object_id_33889
33639,artistic,28946,Riccardo Moresco,Regista,Elisir d’amore,1958-11-20,1958-11-29,1958,20-11-1958 - 29-11-1958,Torino,Teatro Carignano,,object_id_33990
33639,artistic,28947,Adolfo Fenoglio,Assistente alla regia,Elisir d’amore,1958-11-20,1958-11-29,1958,20-11-1958 - 29-11-1958,Torino,Teatro Carignano,,object_id_33990
33640,artistic,7529,Fabio Sparvoli,Regista,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,artistic,10685,Saverio Santoliquido,Scenografo,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,artistic,7531,Alessandra Torella,Costumista,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,artistic,7169,Andrea Anfossi,Luci,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,artistic,7511,Anna Maria Bruzzese,Assistente alla regia,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,technical,7167,"Pompei 2000, Roma",Calzature,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,technical,28295,"Audello Teatro, Torino",Parrucche,Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33640,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria,Sartoria",Elisir d’amore,2018-11-13,2018-11-24,2018,13-11-2018 - 24-11-2018,Torino,Teatro Regio,,object_id_34000
33642,artistic,3622,Carlo Piccinato,Regista,Traviata,1960-05-14,1960-05-22,1960,14-05-1960 - 22-05-1960,Torino,Teatro Nuovo,,object_id_34212
33643,artistic,29164,Sandro Bolchi,Regista,Traviata,1956-11-14,1956-11-18,1956,14-11-1956 - 18-11-1956,Torino,Teatro Nuovo,,object_id_34217
33643,artistic,29165,Regina Doria,Coreografo,Traviata,1956-11-14,1956-11-18,1956,14-11-1956 - 18-11-1956,Torino,Teatro Nuovo,,object_id_34217
33643,technical,9941,"Sormani, Milano",Realizzazione,Traviata,1956-11-14,1956-11-18,1956,14-11-1956 - 18-11-1956,Torino,Teatro Nuovo,,object_id_34217
33643,technical,8588,Casa d’arte Cerratelli,Sartoria,Traviata,1956-11-14,1956-11-18,1956,14-11-1956 - 18-11-1956,Torino,Teatro Nuovo,,object_id_34217
33643,technical,8418,"Pedrazzoli, Milano",Calzature,Traviata,1956-11-14,1956-11-18,1956,14-11-1956 - 18-11-1956,Torino,Teatro Nuovo,,object_id_34217
33645,artistic,29200,Henning Brockhaus,"Luci,Regista",Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,artistic,8679,Josef Svoboda,Scenografo,Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,artistic,29201,Giancarlo Colis,Costumista,Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,technical,29102,Associazione Arena Sferisterio - Macerata Opera Festival,"Realizzazione,Attrezzeria,Sartoria",Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,technical,29216,"Fondazione Pergolesi-Spontini, Jesi","Realizzazione,Attrezzeria,Sartoria",Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,technical,28331,"Pedrazzoli Casa d’Arte, Milano",Calzature,Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,technical,28295,"Audello Teatro, Torino",Parrucche,Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33645,technical,10891,Iren Energia S.p.A.,Sponsor,Traviata,2018-12-14,2018-12-23,2018,14-12-2018 - 23-12-2018,Torino,Teatro Regio,,object_id_34253
33649,artistic,8601,Susanna Egri,Coreografo,Rigoletto,1965-03-02,1965-03-07,1965,02-03-1965 - 07-03-1965,Torino,Teatro Nuovo,42015,object_id_34495
33649,artistic,29339,Herbert Graf,Regista,Rigoletto,1965-03-02,1965-03-07,1965,02-03-1965 - 07-03-1965,Torino,Teatro Nuovo,42015,object_id_34495
33649,artistic,9255,Mischa Scandella,"Costumista,Scenografo",Rigoletto,1965-03-02,1965-03-07,1965,02-03-1965 - 07-03-1965,Torino,Teatro Nuovo,42015,object_id_34495
33650,artistic,29364,John Turturro,Regista,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,29365,Cecilia Ligorio,Collaboratore alla regia,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,29366,Giuseppe Bonanno,Coreografo,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,29367,Francesco Frigeri,Scenografo,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,29368,Marco Piemontese,Costumista,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,27187,Alessandro Carletti,Luci,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,29369,Ludovico Gobbi,Luci,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,artistic,11062,Sara Marcucci,Assistente ai costumi,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,25478,Reale Mutua Assicurazioni,Sponsor,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,7781,"Teatro Massimo, Palermo","Realizzazione,Attrezzeria",Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,29372,"Damilano Azienda Agricola S.r.l., La Morra (Cuneo)",Sponsor,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,29371,"D’Inzillo Sweet Mode, Roma",Sartoria,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,7167,"Pompei 2000, Roma",Calzature,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33650,technical,28295,"Audello Teatro, Torino",Parrucche,Rigoletto,2019-02-06,2019-02-17,2019,06-02-2019 - 17-02-2019,Torino,Teatro Regio,,object_id_34513
33651,artistic,23229,Renato Testi,Scenografo,Sonnambula,1922-12-26,1923-01-16,1922,26-12-1922 - 16-01-1923,Torino,Teatro Regio,,object_id_34920
33651,artistic,23190,Ugo Gheduzzi,Scenografo,Sonnambula,1922-12-26,1923-01-16,1922,26-12-1922 - 16-01-1923,Torino,Teatro Regio,,object_id_34920
33652,artistic,5247,Filippo Crivelli,Regista,Sonnambula,1966-04-22,1966-04-28,1966,22-04-1966 - 28-04-1966,Torino,Teatro Nuovo,,object_id_34946
33652,artistic,29628,Enzo Deho,Scenografo,Sonnambula,1966-04-22,1966-04-28,1966,22-04-1966 - 28-04-1966,Torino,Teatro Nuovo,,object_id_34946
33652,artistic,29629,Lorenzo Griglia,Costumista,Sonnambula,1966-04-22,1966-04-28,1966,22-04-1966 - 28-04-1966,Torino,Teatro Nuovo,,object_id_34946
33652,artistic,29630,Enrico Sportiello,Coreografo,Sonnambula,1966-04-22,1966-04-28,1966,22-04-1966 - 28-04-1966,Torino,Teatro Nuovo,,object_id_34946
33653,technical,11047,"Fondazione CRT, Torino",Sponsor,Gianandrea Noseda. Filarmonica Teatro Regio Torino,2019-05-06,2019-05-06,2019,06-05-2019 - 06-05-2019,Torino,Teatro Regio,,object_id_35302
33654,artistic,29619,Domenico Messina,Regista,Italiana in Algeri,1949-04-24,1949-05-03,1949,24-04-1949 - 03-05-1949,Torino,Teatro Nuovo,,object_id_35387
33655,artistic,7487,Vittorio Borrelli,Regista,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,artistic,10116,Claudia Boasso,Scenografo,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,artistic,4438,Santuzza Calì,Costumista,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,artistic,7169,Andrea Anfossi,Luci,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,artistic,25403,Vladi Spigarolo,Luci,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,27755,Leonardo Company,Sponsor,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,7781,"Teatro Massimo, Palermo",Sartoria,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,7173,"Farani, Roma",Sartoria,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,7167,"Pompei 2000, Roma",Calzature,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,28295,"Audello Teatro, Torino",Parrucche,Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33655,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria",Italiana in Algeri,2019-05-22,2019-05-28,2019,22-05-2019 - 28-05-2019,Torino,Teatro Regio,,object_id_35411
33656,artistic,7110,Giuseppe Carbone,Coreografo,Giara,1975-05-14,1975-05-24,1975,14-05-1975 - 24-05-1975,Torino,Teatro Regio,,object_id_35595
33656,artistic,29931,Silvano de Forheger,Scenografo,Giara,1975-05-14,1975-05-24,1975,14-05-1975 - 24-05-1975,Torino,Teatro Regio,,object_id_35595
33656,artistic,9180,Carlo Ubertone,Costumista,Giara,1975-05-14,1975-05-24,1975,14-05-1975 - 24-05-1975,Torino,Teatro Regio,,object_id_35595
33656,technical,6441,"Teatro Regio, Torino","Realizzazione,Sartoria",Giara,1975-05-14,1975-05-24,1975,14-05-1975 - 24-05-1975,Torino,Teatro Regio,,object_id_35595
33657,artistic,23190,Ugo Gheduzzi,Scenografo,Tosca,1900-02-20,1900-03-03,1900,20-02-1900 - 03-03-1900,Torino,Teatro Regio,40256,object_id_35808
33657,artistic,19135,Adolfo Hohenstein,Costumista,Tosca,1900-02-20,1900-03-03,1900,20-02-1900 - 03-03-1900,Torino,Teatro Regio,40256,object_id_35808
33658,artistic,4296,Giancarlo Cobelli,Regista,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,artistic,4338,Mario Pontiggia,Regista,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,artistic,7677,Francesco Zito,"Costumista,Scenografo",Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,artistic,24954,Bruno Ciulli,Luci,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,artistic,30081,Angelica Dettori,Assistente alla regia,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,artistic,30082,Antonella Conte,Assistente alle scene,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,technical,7781,"Teatro Massimo, Palermo","Realizzazione,Attrezzeria,Sartoria",Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,technical,6441,"Teatro Regio, Torino",Sartoria,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,technical,7160,"Epoca (di Biagio), Milano",Calzature,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33658,technical,28295,"Audello Teatro, Torino",Parrucche,Tosca,2019-10-15,2019-10-29,2019,15-10-2019 - 29-10-2019,Torino,Teatro Regio,40256,object_id_35816
33659,artistic,31265,Enrico Frigerio,Regista,Tosca,1960-11-17,1960-11-27,1960,17-11-1960 - 27-11-1960,Torino,Teatro Carignano,40256,object_id_35842
33660,artistic,21073,Carlo Maestrini,Regista,Tosca,1967-02-28,1967-03-05,1967,28-02-1967 - 05-03-1967,Torino,Teatro Nuovo,40256,object_id_35847
33660,artistic,8580,Nicola Benois,"Costumista,Scenografo",Tosca,1967-02-28,1967-03-05,1967,28-02-1967 - 05-03-1967,Torino,Teatro Nuovo,40256,object_id_35847
33661,artistic,4604,Jean-Christophe Maillot,Coreografo,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,4602,Bernice Coppieters,Assistente alla coreografia,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,4606,Ernest Pignon-Ernest,Scenografo,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,4605,Dominique Drillot,"Luci,Video",Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,30128,Matthieu Stefani,Video,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,30129,Augustin Maillot,Costumista,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33661,artistic,30130,Jean-Michel Laîné,Assistente ai costumi,Bisbetica domata,2019-11-06,2019-11-10,2019,06-11-2019 - 10-11-2019,Torino,Teatro Regio,,object_id_35905
33663,artistic,22179,Giuseppe Marchioro,Regista,Carmen,1947-04-10,1947-04-20,1947,10-04-1947 - 20-04-1947,Torino,Teatro Lirico,40033,object_id_36059
33663,artistic,26968,Grazioso Cecchetti,Coreografo,Carmen,1947-04-10,1947-04-20,1947,10-04-1947 - 20-04-1947,Torino,Teatro Lirico,40033,object_id_36059
33664,artistic,29619,Domenico Messina,Regista,Carmen,1952-10-18,1952-10-26,1952,18-10-1952 - 26-10-1952,Torino,Teatro Nuovo,40033,object_id_36066
33664,artistic,29165,Regina Doria,Coreografo,Carmen,1952-10-18,1952-10-26,1952,18-10-1952 - 26-10-1952,Torino,Teatro Nuovo,40033,object_id_36066
33665,artistic,28946,Riccardo Moresco,Regista,Carmen,1960-05-07,1960-05-15,1960,07-05-1960 - 15-05-1960,Torino,Teatro Nuovo,40033,object_id_36070
33665,artistic,26968,Grazioso Cecchetti,Coreografo,Carmen,1960-05-07,1960-05-15,1960,07-05-1960 - 15-05-1960,Torino,Teatro Nuovo,40033,object_id_36070
33666,artistic,30358,Aldo Mirabella Vassallo,Regista,Carmen,1965-05-14,1965-05-19,1965,14-05-1965 - 19-05-1965,Torino,Teatro Nuovo,40033,object_id_36074
33666,artistic,8580,Nicola Benois,"Costumista,Scenografo",Carmen,1965-05-14,1965-05-19,1965,14-05-1965 - 19-05-1965,Torino,Teatro Nuovo,40033,object_id_36074
