id_recita,personaggio,personaggio_voce,interprete,interprete_id,ruolo
62176,Sally Bowles,soubrette,"Ottonello, Giulia",26141,interprete
62176,Cliff Bradshaw,attore,"Simone, Mauro",27179,interprete
62176,Fraulein Schneider,attore,"Russo, Altea",27180,interprete
62176,Fräulein Kost,attore,"Gullace, Valentina",27181,interprete
62176,Ernst Ludwig,attore,"Di Giulio, Alessandro",28231,interprete
62176,Kristina,ballerino/danzatore,"Suss, Ilaria",28232,interprete
62176,Mausy,ballerino/danzatore,"Scherani, Nadia",28233,interprete
62176,Helga,ballerino/danzatore,"Belloni, Marta",28234,interprete
62176,Camerieri e marinai,attore,"Pilla, Gianluca",28235,interprete
62177,Herr Schultz,attore,"Renzullo, Michele",11890,interprete
62177,Camerieri e marinai,attore,"Verzicco, Andrea",12304,interprete
62177,Maestro delle Cerimonie,attore,"Ingrassia, Giampiero",14444,interprete
62177,Sally Bowles,soubrette,"Ottonello, Giulia",26141,interprete
62177,Cliff Bradshaw,attore,"Simone, Mauro",27179,interprete
62177,Fraulein Schneider,attore,"Russo, Altea",27180,interprete
62177,Fräulein Kost,attore,"Gullace, Valentina",27181,interprete
62177,Ernst Ludwig,attore,"Di Giulio, Alessandro",28231,interprete
62177,Kristina,ballerino/danzatore,"Suss, Ilaria",28232,interprete
62177,Mausy,ballerino/danzatore,"Scherani, Nadia",28233,interprete
62177,Helga,ballerino/danzatore,"Belloni, Marta",28234,interprete
62177,Camerieri e marinai,attore,"Pilla, Gianluca",28235,interprete
62178,Annas,voce maschile (non impostata),"Acacia, Paride",15389,interprete
62178,,direttore d'orchestra,"Friello, Emanuele",17995,interprete
62178,Simon Zealotes,voce maschile (non impostata),"Compagno, Claudio",23743,interprete
62178,Pilate,voce maschile (non impostata),"Geppetti, Emiliano",25375,interprete
62178,Herod,voce maschile (non impostata),"Axel Torrisi, Salvador",26849,interprete
62178,Jesus,voce maschile (non impostata),"Neeley, Ted",28236,interprete
62178,Judas,voce maschile (non impostata),"Bonciani, Feysal",28237,interprete
62178,Mary Magdalene,voce femminile (non impostata),"Distefano, Simona",28238,interprete
62178,Caiaphas,voce maschile (non impostata),"Mastroianni, Francesco",28239,interprete
62178,Peter,voce maschile (non impostata),"Braghiero, Mattia",28240,interprete
62179,Annas,voce maschile (non impostata),"Acacia, Paride",15389,interprete
62179,,direttore d'orchestra,"Friello, Emanuele",17995,interprete
62179,Simon Zealotes,voce maschile (non impostata),"Compagno, Claudio",23743,interprete
62179,Pilate,voce maschile (non impostata),"Geppetti, Emiliano",25375,interprete
62179,Herod,voce maschile (non impostata),"Axel Torrisi, Salvador",26849,interprete
62179,Jesus,voce maschile (non impostata),"Neeley, Ted",28236,interprete
62179,Judas,voce maschile (non impostata),"Bonciani, Feysal",28237,interprete
62179,Mary Magdalene,voce femminile (non impostata),"Distefano, Simona",28238,interprete
62179,Caiaphas,voce maschile (non impostata),"Mastroianni, Francesco",28239,interprete
62179,Peter,voce maschile (non impostata),"Braghiero, Mattia",28240,interprete
62180,Annas,voce maschile (non impostata),"Acacia, Paride",15389,interprete
62180,,direttore d'orchestra,"Friello, Emanuele",17995,interprete
62180,Simon Zealotes,voce maschile (non impostata),"Compagno, Claudio",23743,interprete
62180,Pilate,voce maschile (non impostata),"Geppetti, Emiliano",25375,interprete
62180,Herod,voce maschile (non impostata),"Axel Torrisi, Salvador",26849,interprete
62180,Jesus,voce maschile (non impostata),"Neeley, Ted",28236,interprete
62180,Judas,voce maschile (non impostata),"Bonciani, Feysal",28237,interprete
62180,Mary Magdalene,voce femminile (non impostata),"Distefano, Simona",28238,interprete
62180,Caiaphas,voce maschile (non impostata),"Mastroianni, Francesco",28239,interprete
62180,Peter,voce maschile (non impostata),"Braghiero, Mattia",28240,interprete
62181,Annas,voce maschile (non impostata),"Acacia, Paride",15389,interprete
62181,,direttore d'orchestra,"Friello, Emanuele",17995,interprete
62181,Simon Zealotes,voce maschile (non impostata),"Compagno, Claudio",23743,interprete
62181,Pilate,voce maschile (non impostata),"Geppetti, Emiliano",25375,interprete
62181,Herod,voce maschile (non impostata),"Axel Torrisi, Salvador",26849,interprete
62181,Jesus,voce maschile (non impostata),"Neeley, Ted",28236,interprete
62181,Judas,voce maschile (non impostata),"Bonciani, Feysal",28237,interprete
62181,Mary Magdalene,voce femminile (non impostata),"Distefano, Simona",28238,interprete
62181,Caiaphas,voce maschile (non impostata),"Mastroianni, Francesco",28239,interprete
62181,Peter,voce maschile (non impostata),"Braghiero, Mattia",28240,interprete
62182,,voce recitante,"Anglisani, Roberto",13139,interprete
62183,,voce recitante,"Anglisani, Roberto",13139,interprete
62184,,attore,"Casali, Maurizio",24630,interprete
62184,,attore,"Coppola, Mariolina",24631,interprete
62185,,attore,"Casali, Maurizio",24630,interprete
62185,,attore,"Coppola, Mariolina",24631,interprete
62186,,attore,"Bartolini, Cristina",28241,interprete
62186,,attore,"Madrigali, Massimo",28242,interprete
62186,,attore,"Tzvetkova, Tzvetelina",28243,interprete
62187,,attore,"Bartolini, Cristina",28241,interprete
62187,,attore,"Madrigali, Massimo",28242,interprete
62187,,attore,"Tzvetkova, Tzvetelina",28243,interprete
62189,Il conte d'Almaviva,basso,"De Candia, Roberto",10028,interprete
62189,La contessa Rosina,soprano,"Mei, Eva",28260,interprete
62189,Susanna,soprano,"Giordano, Laura",28261,interprete
62189,Figaro,basso,"Orfila, Simon",28262,interprete
62189,Cherubino,soprano,"Polverelli, Laura",10376,interprete
62189,Marcellina,soprano,"Qerkezi, Marigona",28263,interprete
62189,Dottor Bartolo,basso,"Milanese, Francesco",26509,interprete
62189,Don Basilio,tenore,"Macchioni, Matteo",28264,interprete
62189,Don Curzio,tenore,"Tarquini, Ugo",27439,interprete
62189,Barbarina,soprano,"Bolcato, Giulia",28060,interprete
62189,Antonio,basso,"Checchi, Carlo",25464,interprete
62190,Il conte d'Almaviva,basso,"De Candia, Roberto",10028,interprete
62190,La contessa Rosina,soprano,"Mei, Eva",28260,interprete
62190,Susanna,soprano,"Giordano, Laura",28261,interprete
62190,Figaro,basso,"Orfila, Simon",28262,interprete
62190,Cherubino,soprano,"Polverelli, Laura",10376,interprete
62190,Marcellina,soprano,"Qerkezi, Marigona",28263,interprete
62190,Dottor Bartolo,basso,"Milanese, Francesco",26509,interprete
62190,Don Basilio,tenore,"Tarquini, Ugo",27439,interprete
62190,Don Curzio,tenore,"Macchioni, Matteo",28264,interprete
62190,Barbarina,soprano,"Bolcato, Giulia",28060,interprete
62190,Antonio,basso,"Checchi, Carlo",25464,interprete
62191,,attore,"Piccolo, Ottavia",12076,interprete
62191,,attore,"Piccardi, Silvano",15447,interprete
62192,,attore,"Piccolo, Ottavia",12076,interprete
62192,,attore,"Piccardi, Silvano",15447,interprete
62193,,attore,"Piccolo, Ottavia",12076,interprete
62193,,attore,"Piccardi, Silvano",15447,interprete
62194,Tania,attore,"Cleri, Laura",11057,interprete
62194,Yuri,attore,"Tormen, Nanni",12062,interprete
62194,Maestro Jani,attore,"Bontempo, Pietro",12900,interprete
62194,Signora Eliza,attore,"Notari, Orietta",15007,interprete
62194,Nina,attore,"Bellotto, Alessia",25252,interprete
62194,Il Governatore,attore,"Pepe, Fulvio",25259,interprete
62194,Gyula,attore,"Falini, Ilaria",28266,interprete
62194,Bogdan,attore,"Gobbi, Gianluca",28267,interprete
62194,Adi,attore,"Paci, Enzo",28268,interprete
62194,Messi,attore,"Astorri, Alberto",28269,interprete
62194,Viku,attore,"Zerbinati, Ivan",28270,interprete
62195,Tania,attore,"Cleri, Laura",11057,interprete
62195,Yuri,attore,"Tormen, Nanni",12062,interprete
62195,Maestro Jani,attore,"Bontempo, Pietro",12900,interprete
62195,Signora Eliza,attore,"Notari, Orietta",15007,interprete
62195,Nina,attore,"Bellotto, Alessia",25252,interprete
62195,Il Governatore,attore,"Pepe, Fulvio",25259,interprete
62195,Gyula,attore,"Falini, Ilaria",28266,interprete
62195,Bogdan,attore,"Gobbi, Gianluca",28267,interprete
62195,Adi,attore,"Paci, Enzo",28268,interprete
62195,Messi,attore,"Astorri, Alberto",28269,interprete
62195,Viku,attore,"Zerbinati, Ivan",28270,interprete
62196,Tania,attore,"Cleri, Laura",11057,interprete
62196,Yuri,attore,"Tormen, Nanni",12062,interprete
62196,Maestro Jani,attore,"Bontempo, Pietro",12900,interprete
62196,Signora Eliza,attore,"Notari, Orietta",15007,interprete
62196,Nina,attore,"Bellotto, Alessia",25252,interprete
62196,Il Governatore,attore,"Pepe, Fulvio",25259,interprete
62196,Gyula,attore,"Falini, Ilaria",28266,interprete
62196,Bogdan,attore,"Gobbi, Gianluca",28267,interprete
62196,Adi,attore,"Paci, Enzo",28268,interprete
62196,Messi,attore,"Astorri, Alberto",28269,interprete
62196,Viku,attore,"Zerbinati, Ivan",28270,interprete
62197,Tania,attore,"Cleri, Laura",11057,interprete
62197,Yuri,attore,"Tormen, Nanni",12062,interprete
62197,Maestro Jani,attore,"Bontempo, Pietro",12900,interprete
62197,Signora Eliza,attore,"Notari, Orietta",15007,interprete
62197,Nina,attore,"Bellotto, Alessia",25252,interprete
62197,Il Governatore,attore,"Pepe, Fulvio",25259,interprete
62197,Gyula,attore,"Falini, Ilaria",28266,interprete
62197,Bogdan,attore,"Gobbi, Gianluca",28267,interprete
62197,Adi,attore,"Paci, Enzo",28268,interprete
62197,Messi,attore,"Astorri, Alberto",28269,interprete
62197,Viku,attore,"Zerbinati, Ivan",28270,interprete
62198,,attore,"Montanari, Ermanna",27524,interprete
62198,,attore,Fagio,27528,interprete
62198,,attore,"Magnani, Roberto",27529,interprete
62198,,attore,"Protto, Alice",28271,interprete
62198,,attore,"Rassu, Massimiliano",28272,interprete
62199,,attore,"Montanari, Ermanna",27524,interprete
62199,,attore,Fagio,27528,interprete
62199,,attore,"Magnani, Roberto",27529,interprete
62199,,attore,"Protto, Alice",28271,interprete
62199,,attore,"Rassu, Massimiliano",28272,interprete
62200,Petr Nikolaevic Sorin,attore,"Dondi, Ruggero",11583,interprete
62200,Evgenij Sergeevic Dorn,attore,"Crippa, Giovanni",11867,interprete
62200,Irina Nikolaevna Arkadina,attore,"Senesi, Giorgia",11910,interprete
62200,Semen Semenovic Medvedenko,attore,"Horvat, Igor",16573,interprete
62200,Mascia,attore,"Granelli, Mariangela",17609,interprete
62200,Boris Alkseevic Trigorin,attore,"Russo Alesi, Fausto",18269,interprete
62200,Ilja Samraev,attore,"Ballerio, Antonio",19835,interprete
62200,Polina Andreevna,attore,"Perez Aspa, Maria Pilar",25199,interprete
62200,Jakov,attore,"Gabaglio, Zeno",28277,interprete
62200,Konstantin Gavrilovic Treplev,attore,"Masala, Emiliano",28279,interprete
62200,Nina Zarecnaja,attore,"Traversi, Anahì",28280,interprete
62201,Petr Nikolaevic Sorin,attore,"Dondi, Ruggero",11583,interprete
62201,Evgenij Sergeevic Dorn,attore,"Crippa, Giovanni",11867,interprete
62201,Irina Nikolaevna Arkadina,attore,"Senesi, Giorgia",11910,interprete
62201,Semen Semenovic Medvedenko,attore,"Horvat, Igor",16573,interprete
62201,Mascia,attore,"Granelli, Mariangela",17609,interprete
62201,Boris Alkseevic Trigorin,attore,"Russo Alesi, Fausto",18269,interprete
62201,Ilja Samraev,attore,"Ballerio, Antonio",19835,interprete
62201,Polina Andreevna,attore,"Perez Aspa, Maria Pilar",25199,interprete
62201,Jakov,attore,"Gabaglio, Zeno",28277,interprete
62201,Konstantin Gavrilovic Treplev,attore,"Masala, Emiliano",28279,interprete
62201,Nina Zarecnaja,attore,"Traversi, Anahì",28280,interprete
62202,,attore,"Meoni, Francesco",10189,interprete
62202,,attore,"Prayer, Marcello",12484,interprete
62202,,attore,"Boni, Alessio",28282,interprete
62202,,violoncello,"Vecchio, Federica",28284,interprete
62203,,attore,"Meoni, Francesco",10189,interprete
62203,,attore,"Prayer, Marcello",12484,interprete
62203,,attore,"Boni, Alessio",28282,interprete
62203,,violoncello,"Vecchio, Federica",28284,interprete
62204,,attore,"Meoni, Francesco",10189,interprete
62204,,attore,"Prayer, Marcello",12484,interprete
62204,,attore,"Boni, Alessio",28282,interprete
62204,,violoncello,"Vecchio, Federica",28284,interprete
62205,,attore,"Perrotta, Mario",27927,interprete
62206,Lord Enrico Ashton,baritono,"Veloz, Fabian",28289,interprete
62206,Miss Lucia,soprano,"Fiume, Gilda",28290,interprete
62206,Sir Edgardo di Ravenswood,tenore,"Gipali, Giuseppe",24888,interprete
62206,Lord Arturo Bucklaw,tenore,"Desole, Matteo",28291,interprete
62206,Raimondo Bidebent,basso,"Iori, Enrico Giuseppe",12536,interprete
62206,Alisa,soprano,"Traversi, Elena",18036,interprete
62206,Normanno,tenore,"Carli, Roberto",11166,interprete
62207,Lord Enrico Ashton,baritono,"Veloz, Fabian",28289,interprete
62207,Miss Lucia,soprano,"Fiume, Gilda",28290,interprete
62207,Sir Edgardo di Ravenswood,tenore,"Gipali, Giuseppe",24888,interprete
62207,Lord Arturo Bucklaw,tenore,"Desole, Matteo",28291,interprete
62207,Raimondo Bidebent,basso,"Iori, Enrico Giuseppe",12536,interprete
62207,Alisa,soprano,"Traversi, Elena",18036,interprete
62207,Normanno,tenore,"Carli, Roberto",11166,interprete
62208,Regina/Locandiera,ballerino/danzatore,"Di Bartolo, Barbara",10109,interprete
62208,Rapunzel,voce femminile (non impostata),"Ferrari, Alessandra",15546,interprete
62208,Capitano/Brigante,ballerino/danzatore,"Mocchi, Giovanni",25227,interprete
62208,Popolano/Igor,ballerino/danzatore,"Lisca, Pier Paolo",25291,interprete
62208,Madre Gothel,soubrette,"Cuccarini, Lorella",28293,interprete
62208,Phil,voce maschile (non impostata),"Corso, Giulio",28294,interprete
62208,Re Gilbert/Polifemo,ballerino/danzatore,"Colonna, Massimiliano",28295,interprete
62208,Cantastorie/Macellaio,voce maschile (non impostata),"Caputo, Tiziano",28296,interprete
62208,Segugio/Milord,ballerino/danzatore,"Inverni, Mattia",28297,interprete
62208,Gamba di Legno/Guardia reale,ballerino/danzatore,"Ferraro, Ezio Domenico",28298,interprete
62208,Brigante/Guardia/Druido,ballerino/danzatore,"Capalbo, Alfonso",28299,interprete
62208,Rosa/Nutrice,ballerino/danzatore,"Ruina, Alessandra",28300,interprete
62208,Spina/Popolana,ballerino/danzatore,"Gabbrielli, Martina",28301,interprete
62208,Cortigiana/Guardia,ballerino/danzatore,"Imperatore, Benedetta",28302,interprete
62208,Rapunzel bambina/Popolana,ballerino/danzatore,"Imperatore, Alessia",28303,interprete
62208,Popolana,ballerino/danzatore,"Peluso, Eleonora",28304,interprete
62208,Brigante/Guardia reale,ballerino/danzatore,"Iacovelli, Michele",28305,interprete
62209,Regina/Locandiera,ballerino/danzatore,"Di Bartolo, Barbara",10109,interprete
62209,Rapunzel,voce femminile (non impostata),"Ferrari, Alessandra",15546,interprete
62209,Capitano/Brigante,ballerino/danzatore,"Mocchi, Giovanni",25227,interprete
62209,Popolano/Igor,ballerino/danzatore,"Lisca, Pier Paolo",25291,interprete
62209,Madre Gothel,soubrette,"Cuccarini, Lorella",28293,interprete
62209,Phil,voce maschile (non impostata),"Corso, Giulio",28294,interprete
62209,Re Gilbert/Polifemo,ballerino/danzatore,"Colonna, Massimiliano",28295,interprete
62209,Cantastorie/Macellaio,voce maschile (non impostata),"Caputo, Tiziano",28296,interprete
62209,Segugio/Milord,ballerino/danzatore,"Inverni, Mattia",28297,interprete
62209,Gamba di Legno/Guardia reale,ballerino/danzatore,"Ferraro, Ezio Domenico",28298,interprete
62209,Brigante/Guardia/Druido,ballerino/danzatore,"Capalbo, Alfonso",28299,interprete
62209,Rosa/Nutrice,ballerino/danzatore,"Ruina, Alessandra",28300,interprete
62209,Spina/Popolana,ballerino/danzatore,"Gabbrielli, Martina",28301,interprete
62209,Cortigiana/Guardia,ballerino/danzatore,"Imperatore, Benedetta",28302,interprete
62209,Rapunzel bambina/Popolana,ballerino/danzatore,"Imperatore, Alessia",28303,interprete
62209,Popolana,ballerino/danzatore,"Peluso, Eleonora",28304,interprete
62209,Brigante/Guardia reale,ballerino/danzatore,"Iacovelli, Michele",28305,interprete
62210,Regina/Locandiera,ballerino/danzatore,"Di Bartolo, Barbara",10109,interprete
62210,Rapunzel,voce femminile (non impostata),"Ferrari, Alessandra",15546,interprete
62210,Capitano/Brigante,ballerino/danzatore,"Mocchi, Giovanni",25227,interprete
62210,Popolano/Igor,ballerino/danzatore,"Lisca, Pier Paolo",25291,interprete
62210,Madre Gothel,soubrette,"Cuccarini, Lorella",28293,interprete
62210,Phil,voce maschile (non impostata),"Corso, Giulio",28294,interprete
62210,Re Gilbert/Polifemo,ballerino/danzatore,"Colonna, Massimiliano",28295,interprete
62210,Cantastorie/Macellaio,voce maschile (non impostata),"Caputo, Tiziano",28296,interprete
62210,Segugio/Milord,ballerino/danzatore,"Inverni, Mattia",28297,interprete
62210,Gamba di Legno/Guardia reale,ballerino/danzatore,"Ferraro, Ezio Domenico",28298,interprete
62210,Brigante/Guardia/Druido,ballerino/danzatore,"Capalbo, Alfonso",28299,interprete
62210,Rosa/Nutrice,ballerino/danzatore,"Ruina, Alessandra",28300,interprete
62210,Spina/Popolana,ballerino/danzatore,"Gabbrielli, Martina",28301,interprete
62210,Cortigiana/Guardia,ballerino/danzatore,"Imperatore, Benedetta",28302,interprete
62210,Rapunzel bambina/Popolana,ballerino/danzatore,"Imperatore, Alessia",28303,interprete
62210,Popolana,ballerino/danzatore,"Peluso, Eleonora",28304,interprete
62210,Brigante/Guardia reale,ballerino/danzatore,"Iacovelli, Michele",28305,interprete
62211,Regina/Locandiera,ballerino/danzatore,"Di Bartolo, Barbara",10109,interprete
62211,Rapunzel,voce femminile (non impostata),"Ferrari, Alessandra",15546,interprete
62211,Capitano/Brigante,ballerino/danzatore,"Mocchi, Giovanni",25227,interprete
62211,Popolano/Igor,ballerino/danzatore,"Lisca, Pier Paolo",25291,interprete
62211,Madre Gothel,soubrette,"Cuccarini, Lorella",28293,interprete
62211,Phil,voce maschile (non impostata),"Corso, Giulio",28294,interprete
62211,Re Gilbert/Polifemo,ballerino/danzatore,"Colonna, Massimiliano",28295,interprete
62211,Cantastorie/Macellaio,voce maschile (non impostata),"Caputo, Tiziano",28296,interprete
62211,Segugio/Milord,ballerino/danzatore,"Inverni, Mattia",28297,interprete
62211,Gamba di Legno/Guardia reale,ballerino/danzatore,"Ferraro, Ezio Domenico",28298,interprete
62211,Brigante/Guardia/Druido,ballerino/danzatore,"Capalbo, Alfonso",28299,interprete
62211,Rosa/Nutrice,ballerino/danzatore,"Ruina, Alessandra",28300,interprete
62211,Spina/Popolana,ballerino/danzatore,"Gabbrielli, Martina",28301,interprete
62211,Cortigiana/Guardia,ballerino/danzatore,"Imperatore, Benedetta",28302,interprete
62211,Rapunzel bambina/Popolana,ballerino/danzatore,"Imperatore, Alessia",28303,interprete
62211,Popolana,ballerino/danzatore,"Peluso, Eleonora",28304,interprete
62211,Brigante/Guardia reale,ballerino/danzatore,"Iacovelli, Michele",28305,interprete
62212,Vince Fontane,ballerino/danzatore,"Colombo, Roberto",22959,interprete
62212,Rizzo,voce femminile (non impostata),"Monici, Floriana",23079,interprete
62212,Frenchy,ballerino/danzatore,"Corrao, Valentina",25278,interprete
62212,Ensemble,ballerino/danzatore,"Miolla, Roberta",26131,interprete
62212,Tom,ballerino/danzatore,"Rossi, Andrea",26135,interprete
62212,Danny,voce femminile (non impostata),"Verzicco, Giuseppe",26139,interprete
62212,Doody,ballerino/danzatore,"Inzirillo, Gioacchino",26825,interprete
62212,Marty,ballerino/danzatore,"Contenti, Silvia",26826,interprete
62212,Sandy,voce maschile (non impostata),"Baldaccini, Beatrice",27162,interprete
62212,Roger,ballerino/danzatore,"Camandona, Giorgio",27182,interprete
62212,Patty,ballerino/danzatore,"Bodei, Anna",27185,interprete
62212,Ensemble,ballerino/danzatore,"Spata, Andrea",27968,interprete
62212,Kenickie,voce maschile (non impostata),"Sticotti, Gianluca",28313,interprete
62212,Miss Lynch,ballerino/danzatore,"Belli, Claudia",28314,interprete
62212,Jan,ballerino/danzatore,"Marangoni, Giulia",28315,interprete
62212,Cha Cha,ballerino/danzatore,"Foria, Anna",28316,interprete
62212,Eugene,ballerino/danzatore,"Peluso, Luca",28317,interprete
62212,Sonny,ballerino/danzatore,"Fiorenti, Luigi",28318,interprete
62213,Vince Fontane,ballerino/danzatore,"Colombo, Roberto",22959,interprete
62213,Rizzo,voce femminile (non impostata),"Monici, Floriana",23079,interprete
62213,Frenchy,ballerino/danzatore,"Corrao, Valentina",25278,interprete
62213,Ensemble,ballerino/danzatore,"Miolla, Roberta",26131,interprete
62213,Tom,ballerino/danzatore,"Rossi, Andrea",26135,interprete
62213,Danny,voce femminile (non impostata),"Verzicco, Giuseppe",26139,interprete
62213,Doody,ballerino/danzatore,"Inzirillo, Gioacchino",26825,interprete
62213,Marty,ballerino/danzatore,"Contenti, Silvia",26826,interprete
62213,Sandy,voce maschile (non impostata),"Baldaccini, Beatrice",27162,interprete
62213,Roger,ballerino/danzatore,"Camandona, Giorgio",27182,interprete
62213,Patty,ballerino/danzatore,"Bodei, Anna",27185,interprete
62213,Ensemble,ballerino/danzatore,"Spata, Andrea",27968,interprete
62213,Kenickie,voce maschile (non impostata),"Sticotti, Gianluca",28313,interprete
62213,Miss Lynch,ballerino/danzatore,"Belli, Claudia",28314,interprete
62213,Jan,ballerino/danzatore,"Marangoni, Giulia",28315,interprete
62213,Cha Cha,ballerino/danzatore,"Foria, Anna",28316,interprete
62213,Eugene,ballerino/danzatore,"Peluso, Luca",28317,interprete
62213,Sonny,ballerino/danzatore,"Fiorenti, Luigi",28318,interprete
62214,Vince Fontane,ballerino/danzatore,"Colombo, Roberto",22959,interprete
62214,Rizzo,voce femminile (non impostata),"Monici, Floriana",23079,interprete
62214,Frenchy,ballerino/danzatore,"Corrao, Valentina",25278,interprete
62214,Ensemble,ballerino/danzatore,"Miolla, Roberta",26131,interprete
62214,Tom,ballerino/danzatore,"Rossi, Andrea",26135,interprete
62214,Danny,voce femminile (non impostata),"Verzicco, Giuseppe",26139,interprete
62214,Doody,ballerino/danzatore,"Inzirillo, Gioacchino",26825,interprete
62214,Marty,ballerino/danzatore,"Contenti, Silvia",26826,interprete
62214,Sandy,voce maschile (non impostata),"Baldaccini, Beatrice",27162,interprete
62214,Roger,ballerino/danzatore,"Camandona, Giorgio",27182,interprete
62214,Patty,ballerino/danzatore,"Bodei, Anna",27185,interprete
62214,Ensemble,ballerino/danzatore,"Spata, Andrea",27968,interprete
62214,Kenickie,voce maschile (non impostata),"Sticotti, Gianluca",28313,interprete
62214,Miss Lynch,ballerino/danzatore,"Belli, Claudia",28314,interprete
62214,Jan,ballerino/danzatore,"Marangoni, Giulia",28315,interprete
62214,Cha Cha,ballerino/danzatore,"Foria, Anna",28316,interprete
62214,Eugene,ballerino/danzatore,"Peluso, Luca",28317,interprete
62214,Sonny,ballerino/danzatore,"Fiorenti, Luigi",28318,interprete
62215,Vince Fontane,ballerino/danzatore,"Colombo, Roberto",22959,interprete
62215,Rizzo,voce femminile (non impostata),"Monici, Floriana",23079,interprete
62215,Frenchy,ballerino/danzatore,"Corrao, Valentina",25278,interprete
62215,Ensemble,ballerino/danzatore,"Miolla, Roberta",26131,interprete
62215,Tom,ballerino/danzatore,"Rossi, Andrea",26135,interprete
62215,Danny,voce femminile (non impostata),"Verzicco, Giuseppe",26139,interprete
62215,Doody,ballerino/danzatore,"Inzirillo, Gioacchino",26825,interprete
62215,Marty,ballerino/danzatore,"Contenti, Silvia",26826,interprete
62215,Sandy,voce maschile (non impostata),"Baldaccini, Beatrice",27162,interprete
62215,Roger,ballerino/danzatore,"Camandona, Giorgio",27182,interprete
62215,Patty,ballerino/danzatore,"Bodei, Anna",27185,interprete
62215,Ensemble,ballerino/danzatore,"Spata, Andrea",27968,interprete
62215,Kenickie,voce maschile (non impostata),"Sticotti, Gianluca",28313,interprete
62215,Miss Lynch,ballerino/danzatore,"Belli, Claudia",28314,interprete
62215,Jan,ballerino/danzatore,"Marangoni, Giulia",28315,interprete
62215,Cha Cha,ballerino/danzatore,"Foria, Anna",28316,interprete
62215,Eugene,ballerino/danzatore,"Peluso, Luca",28317,interprete
62215,Sonny,ballerino/danzatore,"Fiorenti, Luigi",28318,interprete
62216,,attore,"Boldrini, Renzo",27040,interprete
62217,,attore,"Boldrini, Renzo",27040,interprete
62218,,attore,"Ferrari, Tiziano",26429,interprete
62219,,attore,"Ferrari, Tiziano",26429,interprete
62220,,attore,"Scaramuzzino, Giorgio",10274,interprete
62221,,attore,"Scaramuzzino, Giorgio",10274,interprete
62222,,attore,"Abbiati, Roberto",26169,interprete
62222,,attore,"Salata, Luca",26170,interprete
62222,,attore,"Calabrese, Alessandro",26171,interprete
62223,,attore,"Abbiati, Roberto",26169,interprete
62223,,attore,"Salata, Luca",26170,interprete
62223,,attore,"Calabrese, Alessandro",26171,interprete
62224,,attore,"Abbiati, Roberto",26169,interprete
62224,,attore,"Salata, Luca",26170,interprete
62224,,attore,"Calabrese, Alessandro",26171,interprete
62225,,attore,"Grisenti, Francesca",26451,interprete
62225,,attore,"Canestrelli, Giulio",27561,interprete
62225,,attore,"Ripa, Flavia",28326,interprete
62226,,attore,"Grisenti, Francesca",26451,interprete
62226,,attore,"Canestrelli, Giulio",27561,interprete
62226,,chitarra,"Ripa, Flavia",28326,interprete
62227,,pittore/disegnatore/visual,"Eynard, Michele",24669,interprete
62227,,attore,"Molteni, Federica",28017,interprete
62228,,pittore/disegnatore/visual,"Eynard, Michele",24669,interprete
62228,,attore,"Molteni, Federica",28017,interprete
62229,,pittore/disegnatore/visual,"Eynard, Michele",24669,interprete
62229,,voce parlante,"Molteni, Federica",28017,interprete
62229,,chitarra,"Frugnoli, Pierangelo",28032,interprete
62230,,pittore/disegnatore/visual,"Eynard, Michele",24669,interprete
62230,,voce parlante,"Molteni, Federica",28017,interprete
62230,,chitarra,"Frugnoli, Pierangelo",28032,interprete
62231,,attore,"Anglisani, Roberto",13139,interprete
62232,,attore,"Anglisani, Roberto",13139,interprete
62233,,attore,"Casali, Maurizio",24630,interprete
62233,,attore,"Coppola, Mariolina",24631,interprete
62234,,attore,"Casali, Maurizio",24630,interprete
62234,,attore,"Coppola, Mariolina",24631,interprete
62235,,attore,"Durante, Carlo",28331,interprete
62235,,attore,"Ricciardelli, Silvia",28332,interprete
62235,,attore,"Ingrosso, Annachiara",28333,interprete
62235,,attore,"Cortese, Francesco",28334,interprete
62235,,attore,"Pisicchio, Emanuela",28338,interprete
62236,,attore,"Ciolfi, Elio",28339,interprete
62236,,attore,"Frediani, Emma",28340,interprete
62237,,attore,"Bartolini, Cristina",28241,interprete
62237,,attore,"Madrigali, Massimo",28242,interprete
62237,,attore,"Tzvetkova, Tzvetelina",28243,interprete
62238,,attore,"Bartolini, Cristina",28241,interprete
62238,,attore,"Madrigali, Massimo",28242,interprete
62238,,attore,"Tzvetkova, Tzvetelina",28243,interprete
62239,,percussioni,"Ramadori, Leonardo",26883,interprete
62239,,percussioni,"Saveri, Gianluca",26884,interprete
62239,,attore,"Donati, Giorgio",28343,interprete
62239,,oboe,"Frondini, Simone",28344,interprete
62239,,percussioni,"Maestrucci, Gianni",28887,interprete
62240,,percussioni,"Ramadori, Leonardo",26883,interprete
62240,,percussioni,"Saveri, Gianluca",26884,interprete
62240,,attore,"Donati, Giorgio",28343,interprete
62240,,oboe,"Frondini, Simone",28344,interprete
62240,,percussioni,"Maestrucci, Gianni",28887,interprete
62241,,percussioni,"Ramadori, Leonardo",26883,interprete
62241,,percussioni,"Saveri, Gianluca",26884,interprete
62241,,attore,"Donati, Giorgio",28343,interprete
62241,,oboe,"Frondini, Simone",28344,interprete
