id_recita,esecutore_nome,esecutore_id,esecutore_ruolo
36715,"Coro del Teatro Regio, Torino",7196,Coro
36716,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36716,"Coro del Teatro Regio, Torino",7196,Coro
36717,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36717,"Coro del Teatro Regio, Torino",7196,Coro
36718,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36718,"Coro del Teatro Regio, Torino",7196,Coro
36719,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36719,"Coro del Teatro Regio, Torino",7196,Coro
36720,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36720,"Coro del Teatro Regio, Torino",7196,Coro
36721,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36721,"Coro del Teatro Regio, Torino",7196,Coro
36722,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36722,"Coro del Teatro Regio, Torino",7196,Coro
36723,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36723,"Coro del Teatro Regio, Torino",7196,Coro
36724,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36724,"Coro del Teatro Regio, Torino",7196,Coro
36725,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36725,"Coro del Teatro Regio, Torino",7196,Coro
36726,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36726,"Coro del Teatro Regio, Torino",7196,Coro
36726,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36728,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36728,"Coro del Teatro Regio, Torino",7196,Coro
36729,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36729,"Coro del Teatro Regio, Torino",7196,Coro
36730,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36730,"Coro del Teatro Regio, Torino",7196,Coro
36731,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36731,"Coro del Teatro Regio, Torino",7196,Coro
36732,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36732,"Coro del Teatro Regio, Torino",7196,Coro
36733,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36733,"Coro del Teatro Regio, Torino",7196,Coro
36734,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36734,"Coro del Teatro Regio, Torino",7196,Coro
36735,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36735,"Coro del Teatro Regio, Torino",7196,Coro
36736,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36736,"Coro del Teatro Regio, Torino",7196,Coro
36737,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36737,"Coro del Teatro Regio, Torino",7196,Coro
36738,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36738,"Coro del Teatro Regio, Torino",7196,Coro
36739,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36739,"Coro del Teatro Regio, Torino",7196,Coro
36740,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36740,"Coro del Teatro Regio, Torino",7196,Coro
36741,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36741,"Coro del Teatro Regio, Torino",7196,Coro
36742,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36742,"Coro del Teatro Regio, Torino",7196,Coro
36743,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36743,"Coro del Teatro Regio, Torino",7196,Coro
36744,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36744,"Coro del Teatro Regio, Torino",7196,Coro
36745,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36745,"Coro del Teatro Regio, Torino",7196,Coro
36746,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36746,"Coro del Teatro Regio, Torino",7196,Coro
36746,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36747,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36747,"Coro del Teatro Regio, Torino",7196,Coro
36747,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36748,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36748,"Coro del Teatro Regio, Torino",7196,Coro
36748,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36749,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36749,"Coro del Teatro Regio, Torino",7196,Coro
36749,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36750,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36750,"Coro del Teatro Regio, Torino",7196,Coro
36750,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36751,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36751,"Coro del Teatro Regio, Torino",7196,Coro
36751,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36752,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36752,"Coro del Teatro Regio, Torino",7196,Coro
36752,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36753,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36753,"Coro del Teatro Regio, Torino",7196,Coro
36754,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36754,"Coro del Teatro Regio, Torino",7196,Coro
36755,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36755,"Coro del Teatro Regio, Torino",7196,Coro
36756,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36756,"Coro del Teatro Regio, Torino",7196,Coro
36757,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36757,"Coro del Teatro Regio, Torino",7196,Coro
36758,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36758,"Coro del Teatro Regio, Torino",7196,Coro
36759,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36759,"Coro del Teatro Regio, Torino",7196,Coro
36760,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36760,"Coro del Teatro Regio, Torino",7196,Coro
36761,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36761,"Coro del Teatro Regio, Torino",7196,Coro
36762,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36762,"Coro del Teatro Regio, Torino",7196,Coro
36763,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36763,"Coro del Teatro Regio, Torino",7196,Coro
36764,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36766,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36767,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36768,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36769,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36771,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36772,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36773,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36773,"Coro del Teatro Regio, Torino",7196,Coro
36774,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36774,"Coro del Teatro Regio, Torino",7196,Coro
36775,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36775,"Coro del Teatro Regio, Torino",7196,Coro
36776,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36776,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36777,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36777,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36778,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36778,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36779,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36779,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36780,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36780,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36781,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36781,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36782,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36782,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36783,"Orchestra da camera del Conservatorio “G. Verdi”, Torino",11331,Orchestra
36783,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36784,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36784,"Coro del Teatro Regio, Torino",7196,Coro
36785,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36785,"Coro del Teatro Regio, Torino",7196,Coro
36786,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36786,"Coro del Teatro Regio, Torino",7196,Coro
36787,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36787,"Coro del Teatro Regio, Torino",7196,Coro
36788,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36788,"Coro del Teatro Regio, Torino",7196,Coro
36789,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36789,"Coro del Teatro Regio, Torino",7196,Coro
36790,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36790,"Coro del Teatro Regio, Torino",7196,Coro
36796,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36796,"Coro del Teatro Regio, Torino",7196,Coro
36797,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36797,"Coro del Teatro Regio, Torino",7196,Coro
36797,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36798,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36798,"Coro del Teatro Regio, Torino",7196,Coro
36798,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36799,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36799,"Coro del Teatro Regio, Torino",7196,Coro
36799,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36800,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36800,"Coro del Teatro Regio, Torino",7196,Coro
36800,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36801,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36801,"Coro del Teatro Regio, Torino",7196,Coro
36801,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36802,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36802,"Coro del Teatro Regio, Torino",7196,Coro
36802,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36803,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36803,"Coro del Teatro Regio, Torino",7196,Coro
36803,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36804,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36804,"Coro del Teatro Regio, Torino",7196,Coro
36804,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36805,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36805,"Coro del Teatro Regio, Torino",7196,Coro
36805,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36806,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36806,"Coro del Teatro Regio, Torino",7196,Coro
36807,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36807,"Coro del Teatro Regio, Torino",7196,Coro
36808,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36808,"Coro del Teatro Regio, Torino",7196,Coro
36809,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36809,"Coro del Teatro Regio, Torino",7196,Coro
36810,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36810,"Coro del Teatro Regio, Torino",7196,Coro
36811,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36811,"Coro del Teatro Regio, Torino",7196,Coro
36812,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36812,"Coro del Teatro Regio, Torino",7196,Coro
36813,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36813,"Coro del Teatro Regio, Torino",7196,Coro
36814,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36814,"Coro del Teatro Regio, Torino",7196,Coro
36815,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36815,"Coro del Teatro Regio, Torino",7196,Coro
36816,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36816,"Coro del Teatro Regio, Torino",7196,Coro
36817,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36817,"Coro del Teatro Regio, Torino",7196,Coro
36818,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36818,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36819,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36819,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36820,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36820,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36821,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36821,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36822,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36822,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36823,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36823,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36824,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36824,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36825,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36825,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36826,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36826,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36827,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36827,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36828,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36828,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36829,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36829,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36830,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36830,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36831,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36831,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36832,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36832,Les Ballets de Monte-Carlo,4610,Compagnia di danza / corpo di ballo
36833,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36833,"Coro del Teatro Regio, Torino",7196,Coro
36833,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36834,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36834,"Coro del Teatro Regio, Torino",7196,Coro
36834,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36835,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36835,"Coro del Teatro Regio, Torino",7196,Coro
36835,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36836,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36836,"Coro del Teatro Regio, Torino",7196,Coro
36836,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36837,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36837,"Coro del Teatro Regio, Torino",7196,Coro
36837,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36838,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36838,"Coro del Teatro Regio, Torino",7196,Coro
36838,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36839,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36839,"Coro del Teatro Regio, Torino",7196,Coro
36839,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36840,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36840,"Coro del Teatro Regio, Torino",7196,Coro
36840,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36841,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36841,"Coro del Teatro Regio, Torino",7196,Coro
36842,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36842,"Coro del Teatro Regio, Torino",7196,Coro
36843,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36843,"Coro del Teatro Regio, Torino",7196,Coro
36844,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36844,"Coro del Teatro Regio, Torino",7196,Coro
36845,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36845,"Coro del Teatro Regio, Torino",7196,Coro
36846,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36846,"Coro del Teatro Regio, Torino",7196,Coro
36847,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36847,"Coro del Teatro Regio, Torino",7196,Coro
36848,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36848,"Coro del Teatro Regio, Torino",7196,Coro
36849,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36849,"Coro del Teatro Regio, Torino",7196,Coro
36850,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36851,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36852,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36852,"Coro del Teatro Regio, Torino",7196,Coro
36853,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36853,"Coro del Teatro Regio, Torino",7196,Coro
36854,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36854,"Coro del Teatro Regio, Torino",7196,Coro
36855,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36855,"Coro del Teatro Regio, Torino",7196,Coro
36856,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36856,"Coro del Teatro Regio, Torino",7196,Coro
36857,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36857,"Coro del Teatro Regio, Torino",7196,Coro
36858,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36858,"Coro del Teatro Regio, Torino",7196,Coro
36859,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36859,"Coro del Teatro Regio, Torino",7196,Coro
36860,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36860,"Coro del Teatro Regio, Torino",7196,Coro
36861,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36861,"Coro del Teatro Regio, Torino",7196,Coro
36862,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36862,"Coro del Teatro Regio, Torino",7196,Coro
36863,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36863,"Coro del Teatro Regio, Torino",7196,Coro
36864,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36864,"Coro del Teatro Regio, Torino",7196,Coro
36865,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36865,"Coro del Teatro Regio, Torino",7196,Coro
36866,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36866,"Coro del Teatro Regio, Torino",7196,Coro
36867,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36867,"Coro del Teatro Regio, Torino",7196,Coro
36868,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36868,"Coro del Teatro Regio, Torino",7196,Coro
36869,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36869,"Coro del Teatro Regio, Torino",7196,Coro
36870,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36870,"Coro del Teatro Regio, Torino",7196,Coro
36871,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36872,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36873,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36874,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36875,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36876,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36877,"Ballet Preljocaj, Aix-en-Provence",6472,Compagnia di danza / corpo di ballo
36878,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36878,"Coro del Teatro Regio, Torino",7196,Coro
36879,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36879,"Coro del Teatro Regio, Torino",7196,Coro
36880,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36880,"Coro del Teatro Regio, Torino",7196,Coro
36881,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36881,"Coro del Teatro Regio, Torino",7196,Coro
36882,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36882,"Coro del Teatro Regio, Torino",7196,Coro
36883,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36883,"Coro del Teatro Regio, Torino",7196,Coro
36884,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36884,"Coro del Teatro Regio, Torino",7196,Coro
36885,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36885,"Coro del Teatro Regio, Torino",7196,Coro
36886,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36886,"Coro del Teatro Regio, Torino",7196,Coro
36887,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36887,"Coro del Teatro Regio, Torino",7196,Coro
36888,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36888,"Coro del Teatro Regio, Torino",7196,Coro
36889,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36889,"Coro del Teatro Regio, Torino",7196,Coro
36890,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36890,"Coro del Teatro Regio, Torino",7196,Coro
36891,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36891,"Coro del Teatro Regio, Torino",7196,Coro
36892,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36893,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36894,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36895,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36896,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36897,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36898,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36899,Filarmonica ’900 del Teatro Regio di Torino,10532,Orchestra
36900,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36900,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36901,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36901,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36902,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36902,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36903,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36903,"Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi”, Torino",7222,Coro
36904,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36904,"Coro del Teatro Regio, Torino",7196,Coro
36905,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36905,"Coro del Teatro Regio, Torino",7196,Coro
36906,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36906,"Coro del Teatro Regio, Torino",7196,Coro
36907,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36907,"Coro del Teatro Regio, Torino",7196,Coro
36908,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36908,"Coro del Teatro Regio, Torino",7196,Coro
36909,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36910,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36911,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36912,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36913,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36914,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36915,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36915,"Coro del Teatro Regio, Torino",7196,Coro
36916,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36916,"Coro del Teatro Regio, Torino",7196,Coro
36917,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36917,"Coro del Teatro Regio, Torino",7196,Coro
36917,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36918,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36918,"Coro del Teatro Regio, Torino",7196,Coro
36918,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36919,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36919,"Coro del Teatro Regio, Torino",7196,Coro
36919,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36920,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36920,"Coro del Teatro Regio, Torino",7196,Coro
36920,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36921,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36921,"Coro del Teatro Regio, Torino",7196,Coro
36921,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36922,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36922,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36923,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36923,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36924,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36924,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36925,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36925,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36926,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36926,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36927,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36927,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36928,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36928,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36929,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36929,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36930,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36930,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36931,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36931,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36932,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36932,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36933,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36933,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36934,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36934,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
36935,"Orchestra del Teatro Regio, Torino",7197,Orchestra
36935,"Balletto del Teatro Mariinskij, San Pietroburgo",11022,Compagnia di danza / corpo di ballo
