performance_id,credit_type,person_id,person_name,role
32724,technical,6441,"Teatro Regio, Torino",Attrezzeria
32724,technical,7158,"Brancato, Milano",Sartoria
32724,technical,7160,"Epoca (di Biagio), Milano",Calzature
32724,technical,7159,"Mario Audello, Torino",Parrucche
32733,artistic,7169,Andrea Anfossi,Luci
32733,artistic,7694,Jonathan Miller,"Luci,Regista"
32733,artistic,7548,Tiziana Tosco,Coreografo
32733,artistic,7695,Peter J Davison,"Luci,Scenografo"
32733,artistic,7696,Sue Willmington,Costumista
32733,technical,6441,"Teatro Regio, Torino",Attrezzeria
32733,technical,26822,Roberto Devalle,Costumista
32733,technical,7160,"Epoca (di Biagio), Milano",Calzature
32733,technical,7159,"Mario Audello, Torino",Parrucche
32734,artistic,7737,Richard Move,"Coreografo,Regista"
32734,artistic,7741,Pilar Limosner,Costumista
32734,artistic,7724,Les Dickert,Luci
32735,artistic,8705,Michael Hampe,Regista
32735,artistic,7487,Vittorio Borrelli,Regista
32735,artistic,9309,Jan Schlubach,Scenografo
32735,artistic,9310,Martin Rupprecht,Costumista
32735,artistic,11458,Kornelia Repschlager,Assistente alla regia
32736,artistic,7708,David Pountney,Regista
32736,artistic,7711,Vivienne Newport,Coreografo
32736,artistic,7709,Stefano Lazaridis,Scenografo
32736,artistic,7710,Marie-Jeanne Lecca,Costumista
32736,artistic,7329,Jürgen Hoffmann,Luci
32736,artistic,11459,Nicola Raab,Assistente alla regia
32736,artistic,11460,Jackie Galloway,Assistente ai costumi
32736,technical,7159,"Mario Audello, Torino",Parrucche
32737,artistic,11462,Jun Aguni,Assistente alla regia
32737,artistic,3922,Piero Faggioni,"Costumista,Luci,Regista,Scenografo"
32737,artistic,3766,Mariano Brancaccio,Coreografo
32737,artistic,3856,Mario De Vico,Luci
32737,artistic,11463,Angelo Canu,Assistente alle scene
32737,artistic,11461,Laura Lo Surdo,Assistente ai costumi
32737,technical,7721,"Opera Multimedia Promotion Ltd, Genève",Attrezzeria
32737,technical,7166,"Tirelli, Roma",Sartoria
32737,technical,7167,"Pompei 2000, Roma",Calzature
32737,technical,7722,"Rocchetti & Rocchetti, Roma",Parrucche
32737,technical,7159,"Mario Audello, Torino",Parrucche
32737,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32738,artistic,3910,Giorgio Gallione,Regista
32738,artistic,5750,Guido Fiorato,"Costumista,Scenografo"
32738,artistic,5716,Valeria Campo,Assistente alla regia
32738,technical,6441,"Teatro Regio, Torino",Attrezzeria
32738,technical,7883,"G.P. 11, Roma",Sartoria
32738,technical,7160,"Epoca (di Biagio), Milano",Calzature
32738,technical,7159,"Mario Audello, Torino",Parrucche
32739,artistic,7169,Andrea Anfossi,Luci
32739,artistic,11193,Ettore Scola,Regista
32739,artistic,8282,Luciano Ricceri,Scenografo
32739,artistic,3728,Odette Nicoletti,Costumista
32739,artistic,3853,Ivo Guerra,Assistente alla regia
32739,artistic,11194,Francesco Cotone,Assistente alle scene
32739,artistic,5556,Patrizia Bongiovanni,Assistente ai costumi
32739,technical,6441,"Teatro Regio, Torino",Realizzazione
32739,technical,11195,"Pieroni, Ditta",Attrezzeria
32739,technical,11196,"Postiglione & C., S.n.c.",Attrezzeria
32739,technical,11197,"Ogliengo Restauri, Torino",Attrezzeria
32739,technical,7544,Annamode 68 S.r.l.,Sartoria
32739,technical,7167,"Pompei 2000, Roma",Calzature
32739,technical,7159,"Mario Audello, Torino",Parrucche
32739,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32740,artistic,21132,Hugo De Ana,"Costumista,Regista,Scenografo"
32740,artistic,6272,Leda Lojodice,Coreografo
32740,artistic,7436,Giuseppe Di Iorio,Luci
32740,artistic,7529,Fabio Sparvoli,Assistente alla regia
32740,artistic,11464,Lucia Goj,Assistente alle scene
32740,artistic,4294,Silvia Aymonimo,Assistente ai costumi
32740,technical,6438,"Teatro dell’Opera, Roma",Attrezzeria
32740,technical,7166,"Tirelli, Roma",Sartoria
32740,technical,9394,"Sartoria Cine Teatrale Nori, Bracciano (Roma)",Sartoria
32740,technical,9395,"Calzature Cine Teatrali C.C.T., Roma",Calzature
32740,technical,9396,Paglialunga,Parrucche
32740,technical,7159,"Mario Audello, Torino",Parrucche
32740,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32741,artistic,6588,Daniele Abbado,Regista
32741,artistic,8849,Boris Stetka,Regista
32741,artistic,3664,Luigi Perego,"Costumista,Scenografo"
32741,artistic,11199,Luca Scarzella,Video
32741,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
32741,technical,7160,"Epoca (di Biagio), Milano",Calzature
32741,technical,7159,"Mario Audello, Torino",Parrucche
32741,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32746,artistic,11205,Paola Viano,Regista
32746,artistic,11206,Barbara Woi,"Costumista,Luci,Scenografo"
32746,artistic,11207,Davide Giglio,Video
32746,artistic,11208,BK Woi,Video
32746,artistic,11209,Alberto Ramella,Video
32747,artistic,6591,Graham Vick,Regista
32747,artistic,8018,Richard Hudson,"Costumista,Scenografo"
32747,artistic,9361,Matthew Richardson,Luci
32747,artistic,6593,Jacopo Spirei,Assistente alla regia
32747,artistic,10743,Marina Bianchi,Assistente alla regia
32747,artistic,11465,Justin Arienti,Assistente alle scene
32747,technical,7176,"Arrigo, Milano",Sartoria
32747,technical,8494,"C.T.C. Centro Telecinematografico Culturale, Milano",Calzature
32747,technical,7159,"Mario Audello, Torino",Parrucche
32747,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32748,artistic,9398,Dieter Kaegi,Regista
32748,artistic,7497,William Orlandi,"Costumista,Scenografo"
32748,artistic,9399,Roberto Venturi,Luci
32748,technical,6519,"Rossini Opera Festival, Pesaro","Attrezzeria,Sartoria"
32748,technical,7167,"Pompei 2000, Roma",Calzature
32748,technical,7159,"Mario Audello, Torino",Parrucche
32748,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32749,artistic,7177,Lamberto Puggelli,Regista
32749,artistic,7221,Laurence Fanon,Coreografo
32749,artistic,7220,Eugenio Guglielminetti,"Costumista,Scenografo"
32749,artistic,11442,Grazia Pulvirenti,Assistente alla regia
32749,artistic,11443,Valerie Balmayer,Assistente alla coreografia
32749,technical,6441,"Teatro Regio, Torino",Costumista
32749,technical,26822,Roberto Devalle,Costumista
32749,technical,7160,"Epoca (di Biagio), Milano",Calzature
32749,technical,7159,"Mario Audello, Torino",Parrucche
32749,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32750,artistic,11466,Elena Sacconaghi,Assistente alla regia
32750,artistic,4452,Giancarlo Del Monaco,Regista
32750,artistic,4341,Michael Scott,"Costumista,Scenografo"
32750,artistic,9372,Wolfgang Zoubek,Luci
32750,artistic,11192,Francesca Laurino,"Assistente ai costumi,Assistente alle scene"
32750,technical,9373,Los Angeles Opera,Attrezzeria
32750,technical,7159,"Mario Audello, Torino",Parrucche
32750,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32751,artistic,9422,Vladislav Pazy,Regista
32751,artistic,9424,Natalia Spitzina,Coreografo
32751,artistic,9423,Alla Kozhenkova,"Costumista,Luci,Scenografo"
32751,technical,9059,"Teatro Kirov, San Pietroburgo","Attrezzeria,Calzature,Sartoria"
32751,technical,7159,"Mario Audello, Torino",Parrucche
32752,artistic,4895,Marius Petipa,Coreografo
32752,artistic,9057,Lev Ivanov,Coreografo
32752,artistic,8646,Igor Ivanov,Scenografo
32752,artistic,9058,Galina Solov’eva,Costumista
32753,artistic,9450,Peter Harvey,Scenografo
32753,artistic,6999,Barbara Karinska,Costumista
32753,artistic,9451,Holly Hynes,Costumista
32753,artistic,9452,Ronald Bates,Luci
32753,artistic,9453,Perry Silvey,Luci
32754,artistic,3918,Pier Luigi Pizzi,"Costumista,Regista,Scenografo"
32754,artistic,6682,Luca Veggetti,Coreografo
32754,artistic,3778,Sergio Rossi,Luci
32754,artistic,8493,Lorenza Cantini,Assistente alla regia
32754,artistic,6363,Giovanna Buzzi,Assistente ai costumi
32754,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32754,technical,7166,"Tirelli, Roma",Sartoria
32754,technical,7167,"Pompei 2000, Roma",Calzature
32754,technical,7159,"Mario Audello, Torino",Parrucche
32755,artistic,4331,Lorenzo Mariani,Regista
32755,artistic,4053,Maurizio Balò,Scenografo
32755,artistic,4008,Maurizio Millenotti,Costumista
32755,artistic,9479,Christian Pinaud,Luci
32755,artistic,11393,Elisabetta Marini,Assistente alla regia
32755,artistic,11467,Davide Amadei,Assistente alle scene
32755,artistic,11468,Tiziano Musetti,Assistente ai costumi
32755,technical,6441,"Teatro Regio, Torino",Attrezzeria
32755,technical,7883,"G.P. 11, Roma",Sartoria
32755,technical,7167,"Pompei 2000, Roma",Calzature
32755,technical,7159,"Mario Audello, Torino",Parrucche
32755,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32757,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32759,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32760,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32763,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32764,artistic,7169,Andrea Anfossi,Luci
32764,artistic,7212,Davide Livermore,"Costumista,Regista"
32764,artistic,3891,Tiziano Santi,Scenografo
32764,artistic,11469,Valentina Arnello,Assistente alla regia
32764,technical,6441,"Teatro Regio, Torino",Attrezzeria
32764,technical,7160,"Epoca (di Biagio), Milano",Calzature
32764,technical,7159,"Mario Audello, Torino",Parrucche
32765,artistic,3919,Ugo Tessitore,Assistente alla regia
32765,artistic,4025,Luca Ronconi,Regista
32765,artistic,6079,Margherita Palli,Scenografo
32765,artistic,4054,Carlo Diappi,Costumista
32765,artistic,4036,Guido Levi,Luci
32765,artistic,11450,Guia Buzzi,Assistente alle scene
32765,technical,9510,"ROF, Pesaro",Attrezzeria
32765,technical,7883,"G.P. 11, Roma",Sartoria
32765,technical,7167,"Pompei 2000, Roma",Calzature
32765,technical,7159,"Mario Audello, Torino",Parrucche
32766,artistic,9519,Michele Placido,Regista
32766,artistic,11470,Giovanni Giammarino,Assistente alla regia
32766,artistic,4053,Maurizio Balò,"Costumista,Scenografo"
32766,artistic,7548,Tiziana Tosco,Coreografo
32766,artistic,3805,Luigi Saccomandi,Luci
32766,artistic,11471,Antonio Cavallo,Assistente alle scene
32766,artistic,11472,Virginia Santini,Assistente ai costumi
32766,technical,6441,"Teatro Regio, Torino",Attrezzeria
32766,technical,9518,"Pionzio, Torino",Attrezzeria
32766,technical,7883,"G.P. 11, Roma",Sartoria
32766,technical,7167,"Pompei 2000, Roma",Calzature
32766,technical,7159,"Mario Audello, Torino",Parrucche
32767,artistic,7169,Andrea Anfossi,Luci
32767,artistic,3692,Alberto Fassini,Regista
32767,artistic,11455,Joseph Franconi Lee,Regista
32767,artistic,7422,Marta Ferri,Coreografo
32767,artistic,3727,Mauro Carosi,Scenografo
32767,artistic,3728,Odette Nicoletti,Costumista
32767,artistic,5556,Patrizia Bongiovanni,Assistente ai costumi
32767,technical,6438,"Teatro dell’Opera, Roma",Attrezzeria
32767,technical,7167,"Pompei 2000, Roma",Calzature
32767,technical,7159,"Mario Audello, Torino",Parrucche
32767,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32768,artistic,7169,Andrea Anfossi,Luci
32768,artistic,9540,Guy Montavon,Regista
32768,artistic,4838,Luisa Spinatelli,"Costumista,Scenografo"
32768,artistic,11473,Marion Hurault,Assistente alla regia
32768,artistic,11444,Monia Felicia Torchia,"Assistente ai costumi,Assistente alle scene"
32768,technical,6441,"Teatro Regio, Torino",Attrezzeria
32768,technical,7160,"Epoca (di Biagio), Milano",Calzature
32768,technical,7159,"Mario Audello, Torino",Parrucche
32769,artistic,7169,Andrea Anfossi,Luci
32769,artistic,7694,Jonathan Miller,Regista
32769,artistic,7757,Gianfranco Ventura,Regista
32769,artistic,7611,Roni Toren,Scenografo
32769,artistic,7612,Claire Mitchell,Costumista
32769,technical,7613,Opéra de Monte-Carlo,Attrezzeria
32769,technical,7160,"Epoca (di Biagio), Milano",Calzature
32769,technical,7159,"Mario Audello, Torino",Parrucche
32769,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32769,technical,6424,"Teatro Comunale, Bologna",Attrezzeria
32770,artistic,9532,David Alagna,"Regista,Scenografo"
32770,artistic,9533,Frédérico Alagna,"Regista,Scenografo"
32770,artistic,9535,Aldo Solbiati,Luci
32770,technical,7158,"Brancato, Milano",Sartoria
32770,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
32770,technical,7159,"Mario Audello, Torino",Parrucche
32770,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32777,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32779,artistic,8023,Kenneth MacMillan,Coreografo
32779,artistic,9567,Nicholas Georgiadis,"Costumista,Scenografo"
32780,artistic,4006,Antonio Calenda,Regista
32780,artistic,4009,Aurelio Gatti,Coreografo
32780,artistic,4007,Nicola Rubertelli,Scenografo
32780,artistic,4008,Maurizio Millenotti,Costumista
32780,artistic,3853,Ivo Guerra,Assistente alla regia
32780,technical,6424,"Teatro Comunale, Bologna",Attrezzeria
32780,technical,10801,"Carlo Rubechini, Firenze",Attrezzeria
32780,technical,7166,"Tirelli, Roma",Sartoria
32780,technical,8077,"L.C.P., Roma",Calzature
32780,technical,7159,"Mario Audello, Torino",Parrucche
32780,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32781,artistic,7169,Andrea Anfossi,Luci
32781,artistic,10741,Giuseppe Patroni Griffi,Regista
32781,artistic,3765,Aldo Terlizzi,"Costumista,Scenografo"
32781,technical,6441,"Teatro Regio, Torino",Attrezzeria
32781,technical,11320,Gruppo Fondiaria-Sai,Sponsor
32781,technical,8463,"La Bottega Veneziana, Treviso",Attrezzeria
32781,technical,7883,"G.P. 11, Roma",Sartoria
32781,technical,7160,"Epoca (di Biagio), Milano",Calzature
32781,technical,7159,"Mario Audello, Torino",Parrucche
32781,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32782,artistic,4296,Giancarlo Cobelli,Regista
32782,artistic,11478,Lydia Biondi,Coreografo
32782,artistic,9587,Alessandro Ciammarughi,"Costumista,Scenografo"
32782,artistic,11479,Franco Gaydou,Fonico
32782,artistic,9588,Nevio Cavina,Luci
32782,artistic,11480,Pierluigi Pagano,Assistente alla regia
32782,artistic,11481,Raffaele Squillacioti,Assistente alla regia
32782,artistic,11482,Alessandro Nico,Assistente alle scene
32782,artistic,11483,Simona Morresi,Assistente ai costumi
32782,technical,7167,"Pompei 2000, Roma",Calzature
32782,technical,9396,Paglialunga,Parrucche
32782,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32783,artistic,11128,Edoardo Albinati,Drammaturgo
32783,artistic,4958,Giorgio Barberio Corsetti,"Ideazione,Regista,Scenografo"
32783,artistic,11127,Fatou Traoré,Coreografo
32783,artistic,11130,Cristian Taraborrelli,"Costumista,Scenografo"
32783,artistic,10487,Fabio Massimo Iaquone,Video
32783,artistic,11129,Raquel Silva,"Assistente alla regia,Drammaturgo"
32784,artistic,7169,Andrea Anfossi,Luci
32784,artistic,4237,Jean-Pierre Ponnelle,"Regista,Scenografo"
32784,artistic,7518,Laurie Feldman,Regista
32784,artistic,9628,Werner Juerke,Costumista
32784,artistic,7511,Anna Maria Bruzzese,Assistente alla regia
32784,technical,7523,San Francisco Opera,Attrezzeria
32784,technical,7160,"Epoca (di Biagio), Milano",Calzature
32784,technical,7159,"Mario Audello, Torino",Parrucche
32785,artistic,3890,Walter Le Moli,Regista
32785,artistic,11508,Sara Venturino,Coreografo
32785,artistic,3891,Tiziano Santi,Scenografo
32785,artistic,3776,Vera Marzot,Costumista
32785,artistic,5153,Claudio Coloretti,Luci
32785,artistic,10779,Karina Arutyunyan,Assistente alla regia
32785,artistic,11507,Caterina Vianello,Assistente alla regia
32785,artistic,10706,Monica Manganelli,Assistente alle scene
32785,technical,6441,"Teatro Regio, Torino",Attrezzeria
32785,technical,7883,"G.P. 11, Roma",Sartoria
32785,technical,7167,"Pompei 2000, Roma",Calzature
32785,technical,7159,"Mario Audello, Torino",Parrucche
32786,artistic,7169,Andrea Anfossi,Luci
32786,artistic,7212,Davide Livermore,Regista
32786,artistic,9663,Santi Centineo,Scenografo
32786,artistic,4616,Giusi Giustino,Costumista
32786,artistic,11469,Valentina Arnello,Assistente alla regia
32786,technical,6441,"Teatro Regio, Torino",Attrezzeria
32786,technical,7158,"Brancato, Milano",Sartoria
32786,technical,7178,"C.T.C. Pedrazzoli, Milano",Calzature
32786,technical,7159,"Mario Audello, Torino",Parrucche
32787,artistic,21132,Hugo De Ana,"Costumista,Regista,Scenografo"
32787,artistic,6272,Leda Lojodice,Coreografo
32787,artistic,3778,Sergio Rossi,Luci
32787,artistic,7529,Fabio Sparvoli,Assistente alla regia
32787,artistic,11506,Juan Guillermo Nova,Assistente alle scene
32787,technical,10878,"Compagnia di San Paolo, Torino",Sponsor
32787,technical,9716,"Scenotecnica, Guidonia (Roma)",Attrezzeria
32787,technical,7166,"Tirelli, Roma",Sartoria
32787,technical,7167,"Pompei 2000, Roma",Calzature
32787,technical,7159,"Mario Audello, Torino",Parrucche
32787,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32789,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32790,technical,10532,Filarmonica ’900 del Teatro Regio di Torino,Interprete
32794,artistic,7169,Andrea Anfossi,Luci
32794,artistic,4025,Luca Ronconi,Regista
32794,artistic,9727,Alessio Maria Romano,Coreografo
32794,artistic,11501,Carmelo Rifici,Assistente alla regia
32794,artistic,10753,Paola Rota,Assistente alla regia
32794,technical,11320,Gruppo Fondiaria-Sai,Sponsor
32794,technical,7159,"Mario Audello, Torino",Parrucche
32795,artistic,11504,Kristupas Sabolius,Assistente alla regia
32795,artistic,7169,Andrea Anfossi,Luci
32795,artistic,9760,Oskaras Korsunovas,Regista
32795,artistic,11503,Ruta Butkute,Coreografo
32795,artistic,7548,Tiziana Tosco,Coreografo
32795,artistic,9761,Jurate Paulekaite,Scenografo
32795,artistic,9762,Agne Kuzmickaite,Costumista
32795,technical,6441,"Teatro Regio, Torino","Realizzazione,Attrezzeria"
32795,technical,11047,"Fondazione CRT, Torino",Sponsor
32795,technical,7175,"Arianese, Pero (MI)",Realizzazione
32795,technical,9716,"Scenotecnica, Guidonia (Roma)",Attrezzeria
32795,technical,7158,"Brancato, Milano",Sartoria
32795,technical,7160,"Epoca (di Biagio), Milano",Calzature
32795,technical,7159,"Mario Audello, Torino",Parrucche
32795,technical,7161,"Rancati, Cornaredo (MI)",Attrezzeria
32796,artistic,7517,Robert Carsen,"Luci,Regista"
32796,artistic,7525,Michael Levine,"Costumista,Scenografo"
32796,artistic,9771,Philippe Giraudeau,Coreografo
32796,artistic,9772,Peter van Praet,Luci
32796,technical,7159,"Mario Audello, Torino",Parrucche
32797,artistic,9898,Roberto Andò,Regista
32797,artistic,9899,Mimmo Paladino,Scenografo
32797,artistic,4125,Giovanni Carluccio,"Costumista,Luci"
32797,artistic,11199,Luca Scarzella,Video
32797,artistic,10743,Marina Bianchi,Assistente alla regia
32797,artistic,11505,Giada Palloni,Assistente ai costumi
